Type,Reservation Day,Check-in Day,Occupancy_duration,Decision,Cancel_Date
True,336,355,1,0,2016-12-04
True,351,355,1,0,2016-12-19
True,147,355,7,0,2016-06-07
True,356,356,1,0,2016-12-21
True,354,356,1,0,2016-12-20
True,272,356,6,0,2016-10-07
True,281,356,6,0,2016-10-07
True,356,357,1,0,2016-12-22
True,356,358,1,0,2016-12-23
True,259,358,4,0,2016-09-15
True,285,358,4,0,2016-12-06
True,270,358,5,0,2016-10-03
True,270,358,5,0,2016-10-03
True,267,358,6,0,2016-10-11
True,267,358,6,0,2016-10-11
True,267,358,6,0,2016-10-11
True,267,358,6,0,2016-10-11
True,268,358,7,0,2016-10-18
True,266,358,7,0,2016-11-20
True,321,359,1,0,2016-11-16
True,321,359,1,0,2016-11-16
True,191,359,3,0,2016-10-12
True,280,359,5,0,2016-10-06
True,280,359,5,0,2016-10-06
True,280,359,5,0,2016-10-06
True,355,359,5,0,2016-12-21
True,163,359,8,0,2016-06-28
True,253,360,5,0,2016-12-08
True,270,361,3,0,2016-09-26
True,346,361,4,0,2016-12-15
True,296,361,4,0,2016-10-23
True,271,361,4,0,2016-12-14
True,206,361,4,0,2016-12-04
True,200,361,6,0,2016-09-15
True,189,361,7,0,2016-10-09
True,189,361,7,0,2016-10-09
True,350,362,1,0,2016-12-24
True,350,362,1,0,2016-12-24
True,227,362,2,0,2016-11-22
True,225,362,3,0,2016-12-01
True,351,363,1,0,2016-12-27
True,28,363,4,0,2016-02-25
True,350,363,2,0,2016-12-17
True,69,363,6,0,2016-03-09
True,300,364,3,0,2016-10-26
True,355,364,3,1,
True,182,364,3,0,2016-06-30
True,178,365,2,0,2016-07-26
True,178,365,2,0,2016-07-26
True,126,365,2,0,2016-05-06
True,50,365,2,0,2016-06-06
True,169,365,3,0,2016-12-19
True,169,365,3,0,2016-12-22
True,354,365,3,0,2016-12-19
True,230,365,3,0,2016-09-20
True,169,365,3,0,2016-12-20
True,169,365,3,0,2016-12-22
True,169,365,3,0,2016-12-20
True,230,365,3,0,2016-09-20
True,169,365,3,0,2016-12-22
True,303,365,3,0,2016-11-21
True,354,365,3,0,2016-12-19
True,345,365,3,0,2016-12-12
True,169,365,3,0,2016-12-19
True,355,365,3,0,2016-12-22
True,169,365,3,0,2016-12-22
True,169,365,3,0,2016-12-20
True,363,365,4,1,
True,85,365,4,0,2016-11-06
True,85,365,4,0,2016-11-06
True,311,366,7,0,2016-11-07
True,293,1,1,0,2016-10-20
True,305,1,4,0,2016-12-04
True,305,1,4,0,2016-11-11
True,305,1,4,0,2016-12-04
True,296,1,4,0,2016-10-29
True,279,1,5,0,2016-11-20
True,195,1,7,0,2016-07-13
True,199,1,7,0,2016-07-17
True,315,1,7,0,2016-11-11
True,342,1,14,0,2016-12-07
True,326,2,1,0,2016-12-17
True,326,2,1,0,2016-12-17
True,225,2,2,0,2016-12-24
True,347,2,4,0,2016-12-12
True,320,2,5,0,2016-12-05
True,321,2,5,0,2016-11-20
True,332,2,10,0,2016-12-22
True,325,3,7,0,2016-11-20
True,301,3,7,0,2016-11-21
True,364,4,1,0,2017-01-03
True,347,4,3,0,2016-12-13
True,327,4,5,0,2016-11-22
True,327,4,5,0,2016-11-22
True,311,4,7,0,2016-11-08
True,278,5,3,0,2016-12-19
True,1,5,3,0,2017-01-01
True,361,6,2,0,2016-12-26
True,361,6,2,0,2016-12-26
True,4,6,5,1,
True,345,6,14,0,2016-12-28
True,350,7,3,0,2016-12-20
True,337,7,3,0,2016-12-20
True,307,7,4,0,2016-11-14
True,233,7,7,0,2016-12-30
True,261,8,1,0,2016-10-05
True,261,8,1,0,2016-10-05
True,322,8,5,0,2016-11-19
True,289,8,7,0,2016-11-11
True,214,9,7,0,2016-08-02
True,214,9,7,0,2016-08-02
True,221,9,7,0,2016-08-08
True,221,9,7,0,2016-08-08
True,54,10,56,0,2016-10-31
True,10,11,1,0,2017-01-10
True,11,11,1,0,2017-01-11
True,9,11,1,0,2017-01-10
True,10,11,2,0,2017-01-11
True,6,11,2,0,2017-01-07
True,340,11,3,0,2016-12-16
True,319,11,14,0,2016-11-20
True,318,12,3,0,2017-01-10
True,249,12,5,0,2016-09-08
True,294,12,16,1,
True,263,12,8,0,2017-01-10
True,3,13,2,0,2017-01-04
True,297,13,3,0,2016-10-23
True,3,14,1,0,2017-01-04
True,293,14,3,0,2016-10-19
True,293,14,3,0,2016-10-19
True,335,14,7,0,2016-11-30
True,335,14,7,0,2016-12-05
True,290,14,3,0,2016-10-19
True,138,14,14,0,2016-05-20
True,364,16,1,0,2017-01-16
True,101,16,2,0,2016-04-14
True,101,16,2,0,2016-04-14
True,342,16,3,0,2017-01-14
True,342,16,3,0,2017-01-13
True,342,16,3,0,2017-01-05
True,342,16,3,0,2017-01-05
True,342,16,3,0,2017-01-13
True,355,16,3,0,2017-01-14
True,342,16,3,0,2017-01-04
True,365,16,3,0,2017-01-03
True,342,16,3,0,2017-01-04
True,342,16,3,0,2017-01-11
True,365,16,3,0,2017-01-03
True,16,16,3,0,2017-01-16
True,342,16,3,0,2017-01-10
True,342,16,3,0,2017-01-06
True,342,16,3,0,2017-01-05
True,12,17,1,0,2017-01-17
True,17,17,1,0,2017-01-17
True,16,17,2,0,2017-01-17
True,342,17,2,1,
True,17,18,12,0,2017-01-17
True,16,19,1,0,2017-01-17
True,16,19,1,0,2017-01-17
True,344,19,2,0,2016-12-24
True,344,19,2,0,2016-12-24
True,258,20,2,0,2016-09-19
True,339,20,2,0,2016-12-09
True,258,20,2,0,2016-11-23
True,10,20,2,0,2017-01-11
True,263,20,2,0,2016-12-08
True,300,20,4,0,2016-11-08
True,9,21,1,0,2017-01-16
True,264,22,7,0,2016-09-26
True,344,22,7,0,2016-12-09
True,15,23,1,0,2017-01-16
True,18,23,2,0,2017-01-20
True,18,23,2,0,2017-01-20
True,18,23,2,0,2017-01-20
True,18,23,2,0,2017-01-20
True,18,24,2,0,2017-01-20
True,25,25,1,1,
True,314,25,12,0,2016-11-09
True,327,26,5,0,2016-12-15
True,111,26,7,0,2016-05-24
True,3,27,2,0,2017-01-23
True,366,27,2,0,2016-12-31
True,3,27,2,0,2017-01-11
True,366,27,2,0,2016-12-31
True,350,27,3,0,2017-01-05
True,11,27,3,0,2017-01-27
True,350,27,3,0,2017-01-05
True,350,27,3,0,2017-01-05
True,320,27,29,0,2016-11-18
True,316,28,1,0,2017-01-17
True,12,28,1,0,2017-01-12
True,11,28,1,0,2017-01-28
True,300,28,1,0,2016-10-27
True,11,28,1,0,2017-01-11
True,19,28,1,0,2017-01-19
True,300,28,1,0,2016-10-27
True,361,28,1,0,2016-12-30
True,185,28,2,0,2016-07-29
True,23,28,1,1,
True,25,28,2,0,2017-01-25
True,311,29,7,0,2016-11-11
True,313,29,7,0,2016-11-08
True,270,29,7,0,2016-09-27
True,18,30,2,0,2017-01-18
True,15,30,3,0,2017-01-17
True,13,30,3,0,2017-01-15
True,360,30,3,0,2017-01-13
True,291,31,4,0,2016-11-15
True,211,31,7,0,2017-01-05
True,322,32,1,0,2016-11-21
True,21,32,2,0,2017-01-21
True,275,32,14,0,2016-12-24
True,313,32,4,0,2016-11-13
True,33,33,2,1,
True,31,33,2,0,2017-01-31
True,230,33,3,0,2016-11-13
True,230,33,3,0,2016-11-13
True,318,33,3,0,2017-01-14
True,289,33,3,0,2016-12-22
True,33,33,1,0,2017-02-02
True,32,34,1,1,
True,3,34,4,0,2017-01-03
True,6,34,3,0,2017-01-07
True,35,35,1,0,2017-02-04
True,34,35,1,0,2017-02-04
True,34,35,1,0,2017-02-04
True,35,35,1,0,2017-02-04
True,34,35,1,0,2017-02-04
True,6,35,2,0,2017-01-19
True,318,35,4,0,2017-01-06
True,318,35,4,0,2017-01-06
True,290,35,7,0,2016-10-27
True,316,35,7,0,2017-01-18
True,266,35,11,0,2016-12-01
True,33,36,2,0,2017-02-02
True,257,36,5,0,2016-09-13
True,2,37,4,0,2017-01-02
True,233,37,4,0,2016-09-15
True,233,37,4,0,2016-09-15
True,328,39,3,0,2016-11-28
True,31,39,3,0,2017-02-07
True,28,39,5,0,2017-01-28
True,8,40,4,0,2017-01-30
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,364,41,2,0,2017-01-31
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,22,41,2,0,2017-01-27
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,196,41,2,0,2016-08-24
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,169,41,2,0,2016-12-15
True,353,41,3,0,2017-01-30
True,330,41,3,0,2016-11-28
True,318,41,3,0,2016-12-08
True,27,41,3,0,2017-02-07
True,330,41,4,0,2017-01-10
True,27,42,1,0,2017-01-28
True,3,42,1,0,2017-01-09
True,10,42,1,0,2017-01-13
True,42,42,1,0,2017-02-11
True,41,42,1,0,2017-02-10
True,41,42,1,0,2017-02-10
True,23,42,3,0,2017-01-24
True,16,42,5,0,2017-01-17
True,20,42,7,0,2017-02-01
True,326,42,7,1,
True,326,42,7,1,
True,169,42,28,0,2016-08-29
True,43,43,0,0,2017-02-12
True,3,43,5,0,2017-01-03
True,3,43,5,0,2017-01-03
True,203,43,7,0,2016-08-02
True,25,44,1,0,2017-01-25
True,35,44,2,0,2017-02-07
True,2,44,2,0,2017-01-24
True,231,44,2,1,
True,24,44,3,0,2017-02-01
True,33,44,4,0,2017-02-02
True,364,44,4,0,2016-12-30
True,205,44,4,0,2017-01-11
True,287,44,6,0,2016-10-14
True,364,45,1,1,
True,7,45,1,1,
True,28,45,2,0,2017-01-31
True,26,45,2,0,2017-02-03
True,31,45,2,1,
True,14,45,3,0,2017-02-13
True,15,45,4,1,
True,320,46,3,0,2016-11-18
True,320,46,3,0,2016-11-18
True,44,46,2,0,2017-02-14
True,357,47,3,0,2016-12-22
True,17,47,4,0,2017-01-17
True,357,47,3,0,2017-01-25
True,13,47,7,0,2017-02-16
True,71,47,10,0,2016-09-27
True,18,48,2,0,2017-01-20
True,12,48,2,0,2017-02-03
True,33,48,2,0,2017-02-02
True,343,48,2,0,2017-01-06
True,18,48,2,0,2017-01-21
True,4,48,3,0,2017-02-04
True,341,48,3,0,2017-02-01
True,341,48,3,0,2017-02-03
True,32,48,3,0,2017-02-03
True,25,48,1,0,2017-02-03
True,10,49,1,0,2017-01-15
True,28,49,1,0,2017-02-06
True,22,49,1,0,2017-02-02
True,28,49,1,0,2017-02-03
True,45,49,1,0,2017-02-18
True,229,49,1,0,2016-12-12
True,7,49,1,0,2017-01-10
True,341,49,2,0,2017-02-01
True,341,49,2,0,2017-02-01
True,48,49,2,1,
True,341,49,2,0,2017-02-01
True,341,49,2,0,2017-02-01
True,341,49,2,0,2017-02-01
True,341,49,2,0,2017-02-01
True,341,49,2,0,2017-02-01
True,341,49,2,0,2017-02-01
True,341,49,2,0,2017-02-01
True,341,49,2,0,2017-02-01
True,341,49,2,0,2017-02-01
True,14,49,3,0,2017-01-15
True,216,50,1,0,2016-08-10
True,347,50,5,0,2017-02-03
True,347,50,5,0,2017-02-03
True,343,50,3,0,2016-12-08
True,37,50,3,0,2017-02-10
True,337,50,5,0,2016-12-02
True,337,50,5,0,2016-12-02
True,337,50,5,0,2016-12-02
True,337,50,5,0,2016-12-02
True,347,50,5,0,2017-02-08
True,337,50,5,0,2016-12-02
True,337,50,5,0,2016-12-02
True,337,50,5,0,2016-12-02
True,51,51,1,0,2017-02-20
True,46,51,2,0,2017-02-15
True,23,51,3,0,2017-02-03
True,26,51,3,0,2017-01-31
True,37,51,3,0,2017-02-10
True,253,51,6,0,2016-10-05
True,32,52,2,0,2017-02-21
True,32,52,2,0,2017-02-21
True,51,52,5,0,2017-02-20
True,349,52,6,0,2017-02-01
True,51,52,6,0,2017-02-20
True,24,52,7,0,2017-01-24
True,53,53,1,0,2017-02-22
True,2,53,2,0,2017-01-03
True,51,53,3,0,2017-02-20
True,349,53,4,0,2016-12-14
True,349,53,4,1,
True,349,53,4,0,2017-02-01
True,349,53,4,0,2016-12-14
True,51,53,4,0,2017-02-20
True,349,53,4,0,2016-12-14
True,51,53,4,0,2017-02-20
True,51,53,4,0,2017-02-20
True,349,53,4,0,2017-02-01
True,349,53,4,0,2016-12-14
True,349,53,4,0,2017-02-01
True,349,53,4,0,2016-12-14
True,349,53,4,0,2016-12-14
True,349,53,4,0,2016-12-14
True,51,53,4,0,2017-02-20
True,51,53,4,0,2017-02-20
True,18,53,5,0,2017-01-29
True,54,54,1,0,2017-02-23
True,10,54,1,0,2017-01-11
True,32,54,2,0,2017-02-21
True,32,54,2,0,2017-02-21
True,32,54,2,0,2017-02-21
True,32,54,2,0,2017-02-21
True,32,54,2,0,2017-02-21
True,32,54,2,0,2017-02-21
True,32,54,2,0,2017-02-21
True,32,54,2,0,2017-02-21
True,32,54,2,0,2017-02-21
True,32,54,2,0,2017-02-21
True,32,54,2,0,2017-02-21
True,32,54,2,0,2017-02-21
True,32,54,2,0,2017-02-21
True,300,54,4,0,2016-10-26
True,28,54,7,0,2017-01-31
True,32,55,1,1,
True,20,55,2,0,2017-01-26
True,293,55,2,1,
True,35,55,2,0,2017-02-22
True,28,55,3,0,2017-01-28
True,309,55,4,0,2017-02-15
True,345,55,4,0,2017-02-07
True,316,55,4,1,
True,16,55,4,0,2017-01-21
True,30,55,4,0,2017-02-14
True,26,55,4,0,2017-01-26
True,38,55,4,0,2017-02-11
True,21,55,5,0,2017-01-23
True,34,56,2,0,2017-02-08
True,8,56,2,0,2017-02-18
True,27,56,2,0,2017-02-14
True,344,56,3,0,2017-01-17
True,35,56,3,0,2017-02-08
True,30,56,3,0,2017-02-03
True,21,56,3,0,2017-01-31
True,38,56,3,0,2017-02-08
True,44,56,3,0,2017-02-17
True,2,56,3,0,2017-01-09
True,340,56,3,0,2017-02-07
True,340,56,3,0,2017-02-13
True,18,56,3,0,2017-01-20
True,21,56,3,0,2017-01-31
True,27,56,3,0,2017-02-21
True,18,56,3,0,2017-01-27
True,306,56,7,0,2017-01-10
True,306,56,7,0,2017-01-10
True,24,57,3,0,2017-01-25
True,17,57,3,0,2017-01-18
True,24,57,3,0,2017-01-25
True,56,58,1,0,2017-02-26
True,5,58,2,0,2017-01-06
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,362,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,10,59,2,0,2017-01-19
True,245,60,25,0,2016-12-07
True,245,60,25,0,2016-12-07
True,245,60,25,0,2016-12-07
True,245,60,25,0,2016-12-07
True,245,60,25,0,2016-12-07
True,245,60,25,0,2016-12-07
True,34,60,25,0,2017-02-10
True,10,60,25,0,2017-02-10
True,186,60,14,0,2016-07-22
True,186,60,14,0,2016-07-22
True,342,60,25,0,2017-02-10
True,245,60,25,0,2016-12-07
True,245,60,25,0,2016-12-07
True,245,60,25,0,2016-12-07
True,245,60,25,0,2016-12-07
True,342,60,25,0,2017-02-10
True,245,60,25,0,2016-12-07
True,245,60,25,0,2016-12-07
True,245,60,25,0,2016-12-07
True,245,60,25,0,2016-12-07
True,342,60,25,0,2017-02-10
True,245,60,25,0,2016-12-07
True,245,60,25,0,2016-12-07
True,54,61,3,1,
True,54,62,3,1,
True,54,62,3,1,
True,163,63,2,0,2017-02-18
True,55,64,1,0,2017-02-24
True,49,64,2,0,2017-02-21
True,34,64,2,0,2017-02-15
True,39,64,3,0,2017-02-09
True,160,64,4,0,2016-06-08
True,160,64,4,0,2016-06-08
True,118,64,7,0,2017-01-11
True,118,64,7,0,2017-01-11
True,118,64,7,0,2016-09-15
True,118,64,7,0,2016-09-15
True,11,64,7,0,2017-01-11
True,118,64,7,0,2017-01-11
True,29,64,7,0,2017-02-20
True,118,64,7,0,2016-09-15
True,11,64,7,0,2017-01-11
True,118,64,7,0,2017-01-11
True,118,64,7,0,2016-09-15
True,118,64,7,0,2016-09-15
True,118,64,7,0,2017-01-11
True,118,64,7,0,2017-01-11
True,11,64,7,0,2017-01-11
True,118,64,7,0,2016-09-15
True,118,64,7,0,2016-09-15
True,118,64,7,0,2017-01-11
True,306,64,10,0,2016-12-15
True,235,64,10,0,2017-02-10
True,61,65,1,1,
True,59,65,1,1,
True,60,65,2,0,2017-03-02
True,62,65,4,1,
True,289,65,6,0,2016-10-15
True,65,66,1,0,2017-03-06
True,47,66,2,0,2017-02-27
True,212,66,3,0,2017-02-21
True,65,67,1,0,2017-03-08
True,112,67,14,0,2016-12-02
True,223,68,1,1,
True,319,68,3,0,2016-11-14
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,319,68,3,0,2016-11-14
True,319,68,3,0,2016-11-14
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,319,68,3,0,2016-11-14
True,319,68,3,0,2016-11-14
True,42,68,3,0,2017-02-15
True,288,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,52,68,3,0,2017-02-21
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,348,68,3,0,2016-12-13
True,309,68,6,0,2017-01-01
True,4,68,7,0,2017-02-24
True,51,69,2,0,2017-02-23
True,55,69,2,0,2017-02-24
True,287,69,7,1,
True,355,70,1,0,2017-02-16
True,48,70,4,0,2017-02-19
True,348,70,7,0,2017-03-07
True,55,70,7,0,2017-03-07
True,348,70,7,0,2017-03-07
True,69,71,1,0,2017-03-12
True,41,71,1,0,2017-03-10
True,341,71,11,0,2016-12-06
True,341,71,11,0,2016-12-06
True,341,71,11,0,2016-12-06
True,341,71,11,0,2016-12-06
True,305,72,1,0,2016-11-03
True,326,72,1,0,2016-11-21
True,292,72,1,0,2016-11-21
True,48,72,1,0,2017-03-06
True,48,72,1,0,2017-03-06
True,230,72,5,0,2016-08-21
True,73,73,1,1,
True,299,73,4,0,2017-03-01
True,271,73,5,0,2017-01-10
True,262,73,5,0,2016-11-29
True,282,73,5,0,2016-12-16
True,345,73,9,0,2017-01-24
True,295,73,18,0,2016-12-07
True,295,73,18,0,2017-01-10
True,245,73,18,0,2017-01-10
True,295,73,18,0,2017-01-10
True,295,73,18,0,2016-12-07
True,295,73,18,0,2016-12-07
True,295,73,18,0,2016-12-07
True,295,73,18,0,2016-12-07
True,295,73,18,0,2016-12-07
True,295,73,18,0,2016-12-07
True,295,73,18,0,2017-01-10
True,295,73,18,0,2016-12-07
True,295,73,18,0,2017-01-10
True,295,73,18,0,2017-01-10
True,295,73,18,0,2016-12-07
True,295,73,18,0,2016-12-07
True,245,73,18,0,2017-01-10
True,262,73,5,0,2016-11-29
True,328,74,3,0,2017-02-16
True,328,74,3,0,2017-02-16
True,328,74,3,0,2017-02-16
True,328,74,3,0,2017-02-16
True,328,74,3,0,2017-02-16
True,229,74,7,0,2016-08-16
True,293,75,4,0,2017-01-14
True,302,75,7,0,2016-11-13
True,47,77,1,0,2017-03-13
True,63,77,1,0,2017-03-05
True,242,77,7,0,2017-03-18
True,242,77,7,0,2017-03-18
True,161,77,7,0,2016-07-21
True,242,77,7,0,2017-03-18
True,238,77,7,0,2016-10-16
True,75,78,1,0,2017-03-17
True,124,78,1,0,2016-12-05
True,228,78,4,0,2016-08-30
True,348,78,7,0,2017-03-07
True,66,78,7,0,2017-03-07
True,61,81,1,0,2017-03-17
True,349,81,9,0,2017-02-13
True,109,83,2,0,2017-03-10
True,99,83,2,0,2017-03-10
True,99,83,2,0,2017-03-10
True,109,83,2,0,2017-03-10
True,99,83,2,0,2017-03-10
True,99,83,2,0,2017-03-10
True,99,83,2,0,2017-03-10
True,99,83,2,0,2017-03-10
True,99,83,2,0,2017-03-10
True,109,83,2,0,2017-03-10
True,99,83,2,0,2017-03-10
True,109,83,2,0,2017-03-10
True,99,83,2,0,2017-03-10
True,99,83,2,0,2017-03-10
True,99,83,2,0,2017-03-10
True,99,83,2,0,2017-03-10
True,235,83,7,0,2016-12-15
True,263,83,10,0,2016-11-01
True,235,83,10,0,2016-11-01
True,263,83,10,0,2016-11-01
True,235,83,7,0,2016-12-15
True,224,84,4,0,2016-08-11
True,224,84,4,0,2016-08-11
True,345,84,6,0,2017-02-08
True,177,84,7,0,2016-06-26
True,177,84,7,0,2016-06-26
True,177,84,7,0,2016-06-26
True,349,85,3,0,2016-12-23
True,349,85,3,0,2016-12-23
True,349,85,3,0,2016-12-23
True,349,85,3,0,2016-12-23
True,349,85,3,0,2016-12-23
True,269,85,10,0,2016-09-29
True,349,86,2,0,2016-12-23
True,349,86,2,0,2016-12-23
True,349,86,2,0,2016-12-23
True,349,86,2,0,2016-12-23
True,80,86,1,0,2017-03-27
True,316,86,6,0,2017-01-05
True,276,86,7,0,2016-10-02
True,33,87,2,0,2017-03-13
True,61,87,4,1,
True,328,87,4,0,2017-01-20
True,24,87,7,0,2017-03-17
True,261,87,7,0,2016-09-23
True,27,87,7,0,2017-02-14
True,47,87,8,0,2017-02-18
True,336,88,1,0,2017-03-22
True,88,88,1,0,2017-03-29
True,48,88,1,0,2017-02-24
True,63,88,2,0,2017-03-22
True,341,88,4,0,2016-12-07
True,279,88,4,0,2016-10-07
True,38,88,6,0,2017-02-23
True,80,89,2,1,
True,59,89,4,0,2017-03-07
True,42,89,7,0,2017-02-26
True,74,89,8,0,2017-03-17
True,74,89,8,0,2017-03-17
True,90,90,1,0,2017-03-31
True,33,90,2,0,2017-02-02
True,63,90,2,0,2017-03-08
True,67,90,2,0,2017-03-08
True,66,90,2,0,2017-03-19
True,26,90,3,0,2017-02-01
True,63,90,4,0,2017-03-19
True,28,91,1,0,2017-03-10
True,56,91,6,0,2017-02-27
True,280,91,7,0,2016-10-06
True,283,91,7,0,2016-10-11
True,34,91,8,0,2017-02-06
True,90,92,1,1,
True,54,92,4,0,2017-02-23
True,54,92,4,0,2017-02-23
True,204,93,1,0,2017-01-08
True,83,93,2,0,2017-04-03
True,83,93,2,0,2017-04-03
True,83,93,2,0,2017-04-03
True,83,93,2,0,2017-04-03
True,83,93,2,0,2017-04-03
True,83,93,2,0,2017-04-03
True,83,93,2,0,2017-04-03
True,83,93,2,0,2017-04-03
True,83,93,2,0,2017-04-03
True,83,93,2,0,2017-04-03
True,83,93,2,0,2017-04-03
True,83,93,2,0,2017-04-03
True,83,93,2,0,2017-04-03
True,38,93,4,0,2017-02-17
True,81,93,4,0,2017-03-23
True,81,93,4,0,2017-03-23
True,46,94,1,0,2017-02-20
True,220,94,7,0,2016-12-03
True,89,95,1,0,2017-04-03
True,49,95,2,0,2017-02-21
True,36,95,4,0,2017-02-05
True,54,95,7,0,2017-02-27
True,287,96,3,0,2017-02-22
True,287,96,3,0,2017-02-22
True,287,96,3,0,2017-02-22
True,287,96,3,0,2017-02-22
True,287,96,3,0,2017-02-22
True,287,96,3,0,2017-02-22
True,287,96,3,0,2017-02-22
True,282,96,4,0,2017-03-03
True,65,96,4,0,2017-03-27
True,151,98,7,0,2017-01-26
True,38,98,7,0,2017-03-09
True,151,98,7,0,2017-01-26
True,151,98,7,0,2017-01-26
True,151,98,7,0,2017-01-26
True,151,98,7,0,2017-01-26
True,231,98,8,0,2016-12-25
True,231,98,8,0,2016-12-25
True,28,98,7,0,2017-01-29
True,96,99,1,0,2017-04-06
True,96,99,1,0,2017-04-06
True,255,99,1,0,2016-10-04
True,253,99,2,0,2016-09-11
True,96,99,3,0,2017-04-06
True,96,99,3,0,2017-04-06
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,319,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,341,99,7,0,2017-02-28
True,278,100,1,0,2016-11-07
True,249,100,2,0,2016-09-08
True,252,100,2,0,2016-09-09
True,44,100,3,0,2017-03-07
True,38,100,5,0,2017-02-07
True,96,101,1,0,2017-04-06
True,78,101,2,0,2017-03-23
True,31,101,4,0,2017-03-20
True,50,101,4,0,2017-03-05
True,31,101,4,0,2017-02-01
True,31,101,4,0,2017-03-20
True,31,101,4,0,2017-02-01
True,75,102,2,0,2017-03-18
True,52,102,2,0,2017-03-07
True,25,102,3,0,2017-01-25
True,60,102,4,0,2017-03-21
True,327,102,5,0,2017-02-19
True,327,102,5,0,2017-02-19
True,36,102,6,0,2017-02-05
True,90,103,2,0,2017-03-31
True,316,103,2,0,2017-01-24
True,30,103,3,0,2017-01-30
True,80,103,3,0,2017-03-22
True,60,103,3,0,2017-03-30
True,208,103,3,0,2016-07-26
True,27,103,4,0,2017-02-20
True,31,103,6,0,2017-01-31
True,310,103,7,0,2016-12-18
True,242,103,7,0,2016-09-01
True,245,103,7,0,2016-09-05
True,33,104,1,0,2017-03-06
True,61,104,2,0,2017-03-13
True,61,104,2,0,2017-03-13
True,61,104,2,0,2017-03-13
True,24,104,3,0,2017-01-24
True,284,104,3,0,2017-01-05
True,298,104,3,0,2017-01-25
True,32,104,3,0,2017-03-07
True,49,104,3,0,2017-02-20
True,25,104,3,0,2017-01-27
True,32,104,3,0,2017-02-05
True,17,104,3,0,2017-04-04
True,241,104,3,0,2016-10-05
True,35,104,5,0,2017-02-15
True,359,104,5,0,2017-02-21
