Reservation Day,Check-in Day,Occupancy_duration,Decision,Cancel_Date,Type_Marked,Lead_Time
2023-07-27,2023-08-23,5,Confirmed,,Reservation,27
2023-07-27,2023-09-21,4,Confirmed,,Reservation,56
2023-07-27,2023-09-17,3,Confirmed,,Reservation,52
2023-07-27,2023-08-21,4,Confirmed,,Reservation,25
2023-07-27,2023-10-20,3,Confirmed,,Reservation,85
2023-07-27,2023-07-28,1,Confirmed,,Reservation,1
2023-07-27,2024-04-08,2,Confirmed,,Reservation,256
2023-07-27,2023-09-17,1,Cancel in reservation stage,2023-08-12,Reservation,52
2023-07-27,2024-03-25,3,Confirmed,,Reservation,242
2023-07-27,2023-07-29,1,Cancel in reservation stage,2023-07-27,Reservation,2
2023-07-27,2023-09-11,2,Cancel in reservation stage,2023-08-27,Reservation,46
2023-07-27,2023-10-12,5,Confirmed,,Reservation,77
2023-07-27,2023-12-31,2,Confirmed,,Reservation,157
2023-07-27,2024-04-02,3,Confirmed,,Reservation,250
2023-07-27,2023-07-31,3,Confirmed,,Reservation,4
2023-07-27,2023-08-08,1,Confirmed,,Reservation,12
2023-07-27,2023-09-22,3,Confirmed,,Reservation,57
2023-07-27,2023-07-29,2,Confirmed,,Reservation,2
2023-07-27,2024-01-12,1,Confirmed,,Reservation,169
2023-07-27,2023-08-10,2,Confirmed,,Reservation,14
2023-07-27,2023-08-04,1,Cancel in reservation stage,2023-07-28,Reservation,8
2023-07-27,2023-07-29,11,Confirmed,,Reservation,2
2023-07-27,2024-03-07,3,Confirmed,,Reservation,224
2023-07-27,2023-08-14,6,Confirmed,,Reservation,18
2023-07-27,2023-08-15,5,Cancel in reservation stage,2023-07-27,Reservation,19
2023-07-27,2023-10-31,3,Confirmed,,Reservation,96
2023-07-27,2024-03-17,5,Cancel in check-in stage,2024-03-17,Reservation,234
2023-07-28,2023-07-28,5,Confirmed,,Walk-in,0
2023-07-28,2023-07-28,1,Confirmed,,Walk-in,0
2023-07-28,2023-07-28,2,Confirmed,,Walk-in,0
2023-07-28,2023-07-28,7,Confirmed,,Walk-in,0
2023-07-28,2023-07-28,8,Confirmed,,Walk-in,0
2023-07-28,2023-07-28,8,Confirmed,,Walk-in,0
2023-07-28,2023-07-28,5,Confirmed,,Walk-in,0
2023-07-28,2023-07-28,4,Confirmed,,Walk-in,0
2023-07-28,2023-07-28,8,Confirmed,,Walk-in,0
2023-07-28,2023-07-28,4,Confirmed,,Walk-in,0
2023-07-28,2023-07-28,9,Confirmed,,Walk-in,0
2023-07-28,2023-07-28,1,Confirmed,,Walk-in,0
2023-07-28,2023-07-28,8,Confirmed,,Walk-in,0
2023-07-28,2023-07-28,3,Confirmed,,Walk-in,0
2023-07-28,2023-07-28,1,Confirmed,,Walk-in,0
2023-07-28,2023-09-26,1,Confirmed,,Reservation,60
2023-07-28,2023-08-27,3,Confirmed,,Reservation,30
2023-07-28,2023-07-29,2,Confirmed,,Reservation,1
2023-07-28,2023-09-15,1,Cancel in check-in stage,2023-09-15,Reservation,49
2023-07-28,2023-11-22,3,Confirmed,,Reservation,117
2023-07-28,2023-09-30,3,Confirmed,,Reservation,64
2023-07-28,2023-09-03,4,Confirmed,,Reservation,37
2023-07-28,2023-08-15,2,Confirmed,,Reservation,18
2023-07-28,2024-05-18,1,Confirmed,,Reservation,295
2023-07-28,2023-08-11,4,Confirmed,,Reservation,14
2023-07-28,2024-02-25,2,Confirmed,,Reservation,212
2023-07-28,2024-01-24,1,Confirmed,,Reservation,180
2023-07-28,2023-07-30,6,Confirmed,,Reservation,2
2023-07-28,2023-12-06,5,Confirmed,,Reservation,131
2023-07-28,2023-08-15,3,Confirmed,,Reservation,18
2023-07-28,2023-11-21,6,Confirmed,,Reservation,116
2023-07-28,2024-05-15,2,Confirmed,,Reservation,292
2023-07-28,2023-08-05,3,Confirmed,,Reservation,8
2023-07-28,2023-09-26,4,Confirmed,,Reservation,60
2023-07-28,2023-08-10,4,Confirmed,,Reservation,13
2023-07-28,2024-02-26,1,Confirmed,,Reservation,213
2023-07-28,2023-08-15,6,Confirmed,,Reservation,18
2023-07-28,2023-08-18,1,Cancel in check-in stage,2023-08-18,Reservation,21
2023-07-28,2023-07-30,2,Confirmed,,Reservation,2
2023-07-28,2023-08-16,4,Confirmed,,Reservation,19
2023-07-28,2023-11-22,1,Confirmed,,Reservation,117
2023-07-29,2023-07-29,2,Confirmed,,Walk-in,0
2023-07-29,2023-07-29,4,Confirmed,,Walk-in,0
2023-07-29,2023-07-29,2,Confirmed,,Walk-in,0
2023-07-29,2023-07-29,3,Confirmed,,Walk-in,0
2023-07-29,2023-07-29,3,Confirmed,,Walk-in,0
2023-07-29,2023-07-29,2,Confirmed,,Walk-in,0
2023-07-29,2023-07-29,8,Confirmed,,Walk-in,0
2023-07-29,2023-07-29,9,Confirmed,,Walk-in,0
2023-07-29,2023-07-29,3,Confirmed,,Walk-in,0
2023-07-29,2023-07-29,1,Confirmed,,Walk-in,0
2023-07-29,2023-09-22,4,Cancel in reservation stage,2023-08-04,Reservation,55
2023-07-29,2023-11-13,1,Confirmed,,Reservation,107
2023-07-29,2023-09-05,11,Confirmed,,Reservation,38
2023-07-29,2024-02-25,1,Cancel in reservation stage,2023-08-02,Reservation,211
2023-07-29,2023-11-02,5,Confirmed,,Reservation,96
2023-07-29,2023-08-01,7,Confirmed,,Reservation,3
2023-07-29,2023-09-24,1,Confirmed,,Reservation,57
2023-07-29,2023-09-21,3,Confirmed,,Reservation,54
2023-07-29,2023-11-30,3,Cancel in check-in stage,2023-11-30,Reservation,124
2023-07-29,2023-08-05,4,Confirmed,,Reservation,7
2023-07-29,2023-08-08,1,Confirmed,,Reservation,10
2023-07-29,2023-08-22,2,Confirmed,,Reservation,24
2023-07-29,2023-08-27,7,Confirmed,,Reservation,29
2023-07-29,2023-09-01,1,Confirmed,,Reservation,34
2023-07-29,2023-12-01,1,Confirmed,,Reservation,125
2023-07-29,2023-08-14,2,Confirmed,,Reservation,16
2023-07-29,2024-04-06,4,Confirmed,,Reservation,252
2023-07-29,2023-08-07,3,Confirmed,,Reservation,9
2023-07-29,2024-03-12,1,Confirmed,,Reservation,227
2023-07-29,2023-07-30,2,Confirmed,,Reservation,1
2023-07-29,2023-08-30,3,Confirmed,,Reservation,32
2023-07-29,2023-10-15,1,Confirmed,,Reservation,78
2023-07-29,2023-11-14,1,Cancel in reservation stage,2023-08-11,Reservation,108
2023-07-29,2023-07-31,5,Confirmed,,Reservation,2
2023-07-29,2024-03-14,1,Confirmed,,Reservation,229
2023-07-29,2023-08-08,1,Confirmed,,Reservation,10
2023-07-29,2023-10-13,1,Confirmed,,Reservation,76
2023-07-29,2023-09-18,1,Confirmed,,Reservation,51
2023-07-29,2023-09-21,3,Confirmed,,Reservation,54
2023-07-29,2024-01-09,1,Confirmed,,Reservation,164
2023-07-29,2023-10-13,1,Confirmed,,Reservation,76
2023-07-30,2023-07-30,4,Confirmed,,Walk-in,0
2023-07-30,2023-07-30,6,Confirmed,,Walk-in,0
2023-07-30,2023-07-30,3,Confirmed,,Walk-in,0
2023-07-30,2023-07-30,4,Confirmed,,Walk-in,0
2023-07-30,2023-07-30,3,Confirmed,,Walk-in,0
2023-07-30,2023-07-30,13,Confirmed,,Walk-in,0
2023-07-30,2023-07-30,1,Confirmed,,Walk-in,0
2023-07-30,2023-07-30,1,Confirmed,,Walk-in,0
2023-07-30,2023-07-30,1,Confirmed,,Walk-in,0
2023-07-30,2023-08-21,10,Confirmed,,Reservation,22
2023-07-30,2023-12-23,6,Confirmed,,Reservation,146
2023-07-30,2024-06-17,1,Cancel in reservation stage,2024-01-06,Reservation,323
2023-07-30,2023-08-01,2,Cancel in reservation stage,2023-07-30,Reservation,2
2023-07-30,2024-04-20,4,Confirmed,,Reservation,265
2023-07-30,2023-09-28,9,Cancel in reservation stage,2023-08-09,Reservation,60
2023-07-30,2024-05-16,3,Confirmed,,Reservation,291
2023-07-30,2023-09-05,1,Confirmed,,Reservation,37
2023-07-30,2023-09-18,1,Confirmed,,Reservation,50
2023-07-30,2024-02-27,2,Confirmed,,Reservation,212
2023-07-30,2023-11-04,1,Confirmed,,Reservation,97
2023-07-30,2023-08-11,1,Confirmed,,Reservation,12
2023-07-30,2023-09-12,2,Confirmed,,Reservation,44
2023-07-30,2023-08-07,6,Cancel in check-in stage,2023-08-07,Reservation,8
2023-07-30,2023-11-13,8,Cancel in check-in stage,2023-11-13,Reservation,106
2023-07-30,2023-11-30,2,Confirmed,,Reservation,123
2023-07-30,2023-08-31,1,Cancel in reservation stage,2023-08-02,Reservation,32
2023-07-30,2023-11-27,3,Confirmed,,Reservation,120
2023-07-30,2023-11-10,2,Confirmed,,Reservation,103
2023-07-30,2023-08-13,2,Confirmed,,Reservation,14
2023-07-30,2023-11-17,4,Cancel in reservation stage,2023-10-20,Reservation,110
2023-07-30,2023-08-15,1,Cancel in check-in stage,2023-08-15,Reservation,16
2023-07-30,2023-07-31,3,Confirmed,,Reservation,1
2023-07-30,2024-01-21,3,Confirmed,,Reservation,175
2023-07-30,2023-08-05,1,Confirmed,,Reservation,6
2023-07-30,2023-08-03,2,Confirmed,,Reservation,4
2023-07-30,2023-08-09,7,Confirmed,,Reservation,10
2023-07-30,2023-09-20,4,Confirmed,,Reservation,52
2023-07-30,2024-01-11,3,Confirmed,,Reservation,165
2023-07-30,2023-12-25,2,Confirmed,,Reservation,148
2023-07-30,2023-10-22,1,Confirmed,,Reservation,84
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,3,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,5,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,6,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,2,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,2,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,6,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,2,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,4,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,2,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,2,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,5,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,10,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,3,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,4,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,5,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,2,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,10,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,13,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,3,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,3,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,2,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,8,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,5,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,5,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,2,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,2,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,2,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,2,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,3,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,2,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,7,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,3,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,5,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,8,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,2,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,2,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,2,Confirmed,,Walk-in,0
2023-07-31,2023-07-31,1,Confirmed,,Walk-in,0
2023-07-31,2023-10-18,3,Confirmed,,Reservation,79
2023-07-31,2023-08-20,2,Confirmed,,Reservation,20
2023-07-31,2024-03-11,3,Confirmed,,Reservation,224
2023-07-31,2023-09-13,9,Confirmed,,Reservation,44
2023-07-31,2023-09-19,4,Confirmed,,Reservation,50
2023-07-31,2023-11-06,2,Confirmed,,Reservation,98
2023-07-31,2023-08-06,1,Confirmed,,Reservation,6
2023-07-31,2023-10-07,1,Confirmed,,Reservation,68
2023-07-31,2023-08-26,5,Cancel in reservation stage,2023-08-14,Reservation,26
2023-07-31,2023-09-14,7,Confirmed,,Reservation,45
2023-07-31,2024-05-31,6,Confirmed,,Reservation,305
2023-07-31,2023-08-05,2,Confirmed,,Reservation,5
2023-07-31,2024-01-25,7,Confirmed,,Reservation,178
2023-07-31,2023-09-20,2,Confirmed,,Reservation,51
2023-07-31,2023-08-16,1,Confirmed,,Reservation,16
2023-07-31,2024-03-22,3,Confirmed,,Reservation,235
2023-07-31,2023-11-13,5,Confirmed,,Reservation,105
2023-07-31,2023-09-04,7,Confirmed,,Reservation,35
2023-07-31,2023-08-17,1,Confirmed,,Reservation,17
2023-07-31,2024-07-18,1,Confirmed,,Reservation,353
2023-07-31,2023-12-22,2,Confirmed,,Reservation,144
2023-07-31,2023-08-07,10,Confirmed,,Reservation,7
2023-07-31,2023-08-17,7,Confirmed,,Reservation,17
2023-07-31,2023-08-16,1,Confirmed,,Reservation,16
2023-07-31,2023-10-25,10,Cancel in reservation stage,2023-08-05,Reservation,86
2023-07-31,2023-09-25,5,Confirmed,,Reservation,56
2023-07-31,2023-10-30,1,Confirmed,,Reservation,91
2023-07-31,2023-11-21,2,Confirmed,,Reservation,113
2023-07-31,2023-09-08,3,Confirmed,,Reservation,39
2023-07-31,2024-06-26,1,Confirmed,,Reservation,331
2023-07-31,2023-08-20,1,Cancel in reservation stage,2023-08-02,Reservation,20
2023-07-31,2023-09-25,6,Confirmed,,Reservation,56
2023-07-31,2023-09-16,1,Confirmed,,Reservation,47
2023-07-31,2023-09-10,10,Confirmed,,Reservation,41
2023-07-31,2024-04-10,5,Confirmed,,Reservation,254
2023-07-31,2023-08-12,5,Confirmed,,Reservation,12
2023-07-31,2024-01-17,2,Confirmed,,Reservation,170
2023-08-01,2023-08-01,9,Confirmed,,Walk-in,0
2023-08-01,2023-08-01,3,Confirmed,,Walk-in,0
2023-08-01,2023-08-01,3,Confirmed,,Walk-in,0
2023-08-01,2023-08-01,1,Confirmed,,Walk-in,0
2023-08-01,2023-08-01,1,Confirmed,,Walk-in,0
2023-08-01,2023-08-01,6,Confirmed,,Walk-in,0
2023-08-01,2023-08-01,14,Confirmed,,Walk-in,0
2023-08-01,2023-08-01,2,Confirmed,,Walk-in,0
2023-08-01,2023-08-01,5,Confirmed,,Walk-in,0
2023-08-01,2023-08-01,3,Confirmed,,Walk-in,0
2023-08-01,2023-08-01,10,Confirmed,,Walk-in,0
2023-08-01,2023-08-01,1,Confirmed,,Walk-in,0
2023-08-01,2023-08-01,3,Confirmed,,Walk-in,0
2023-08-01,2023-08-01,2,Confirmed,,Walk-in,0
2023-08-01,2023-08-01,3,Confirmed,,Walk-in,0
2023-08-01,2023-08-01,1,Confirmed,,Walk-in,0
2023-08-01,2023-08-05,4,Confirmed,,Reservation,4
2023-08-01,2023-09-21,3,Cancel in reservation stage,2023-08-18,Reservation,51
2023-08-01,2023-10-13,7,Confirmed,,Reservation,73
2023-08-01,2024-03-25,1,Cancel in reservation stage,2023-12-22,Reservation,237
2023-08-01,2024-04-21,2,Confirmed,,Reservation,264
2023-08-01,2024-02-07,3,Confirmed,,Reservation,190
2023-08-01,2023-08-22,5,Cancel in check-in stage,2023-08-22,Reservation,21
2023-08-01,2023-08-14,2,Confirmed,,Reservation,13
2023-08-01,2023-10-30,5,Confirmed,,Reservation,90
2023-08-01,2023-10-09,6,Confirmed,,Reservation,69
2023-08-01,2023-08-27,1,Confirmed,,Reservation,26
2023-08-01,2023-08-06,4,Confirmed,,Reservation,5
2023-08-01,2024-04-22,7,Cancel in reservation stage,2023-08-04,Reservation,265
2023-08-01,2023-09-12,1,Confirmed,,Reservation,42
2023-08-01,2023-08-28,3,Confirmed,,Reservation,27
2023-08-01,2023-09-17,3,Confirmed,,Reservation,47
2023-08-01,2023-08-05,5,Confirmed,,Reservation,4
2023-08-01,2023-08-09,4,Confirmed,,Reservation,8
2023-08-01,2023-11-27,7,Confirmed,,Reservation,118
2023-08-01,2023-10-02,12,Confirmed,,Reservation,62
2023-08-01,2023-08-28,3,Confirmed,,Reservation,27
2023-08-01,2023-09-17,2,Confirmed,,Reservation,47
2023-08-01,2024-02-22,6,Confirmed,,Reservation,205
2023-08-01,2023-10-12,10,Confirmed,,Reservation,72
2023-08-01,2024-01-24,2,Confirmed,,Reservation,176
2023-08-01,2023-08-26,1,Confirmed,,Reservation,25
2023-08-01,2023-09-14,4,Confirmed,,Reservation,44
2023-08-01,2023-08-18,5,Confirmed,,Reservation,17
2023-08-01,2023-08-04,2,Confirmed,,Reservation,3
2023-08-01,2023-12-20,2,Confirmed,,Reservation,141
2023-08-01,2023-11-23,1,Confirmed,,Reservation,114
2023-08-02,2023-08-02,3,Confirmed,,Walk-in,0
2023-08-02,2023-08-02,1,Confirmed,,Walk-in,0
2023-08-02,2023-08-02,3,Confirmed,,Walk-in,0
2023-08-02,2023-08-02,3,Confirmed,,Walk-in,0
2023-08-02,2023-08-02,1,Confirmed,,Walk-in,0
2023-08-02,2023-08-02,1,Confirmed,,Walk-in,0
2023-08-02,2023-08-02,1,Confirmed,,Walk-in,0
2023-08-02,2023-08-02,3,Confirmed,,Walk-in,0
2023-08-02,2023-08-02,1,Confirmed,,Walk-in,0
2023-08-02,2023-08-02,4,Confirmed,,Walk-in,0
2023-08-02,2023-08-02,2,Confirmed,,Walk-in,0
2023-08-02,2023-08-02,2,Confirmed,,Walk-in,0
2023-08-02,2023-08-02,5,Confirmed,,Walk-in,0
2023-08-02,2024-04-26,6,Confirmed,,Reservation,268
2023-08-02,2023-08-17,1,Cancel in check-in stage,2023-08-17,Reservation,15
2023-08-02,2023-08-06,4,Confirmed,,Reservation,4
2023-08-02,2024-04-03,4,Confirmed,,Reservation,245
2023-08-02,2023-11-03,1,Confirmed,,Reservation,93
2023-08-02,2024-02-26,4,Confirmed,,Reservation,208
2023-08-02,2023-09-04,2,Confirmed,,Reservation,33
2023-08-02,2024-06-01,5,Confirmed,,Reservation,304
2023-08-02,2023-08-21,2,Confirmed,,Reservation,19
2023-08-02,2023-09-08,2,Cancel in check-in stage,2023-09-08,Reservation,37
2023-08-02,2023-08-08,1,Confirmed,,Reservation,6
2023-08-02,2023-11-21,3,Confirmed,,Reservation,111
2023-08-02,2023-08-11,5,Cancel in reservation stage,2023-08-06,Reservation,9
2023-08-02,2023-09-23,6,Confirmed,,Reservation,52
2023-08-02,2023-08-31,3,Cancel in reservation stage,2023-08-24,Reservation,29
2023-08-02,2023-09-06,1,Cancel in reservation stage,2023-08-20,Reservation,35
2023-08-02,2024-01-08,2,Confirmed,,Reservation,159
2023-08-02,2023-12-24,2,Confirmed,,Reservation,144
2023-08-02,2024-07-02,2,Confirmed,,Reservation,335
2023-08-02,2023-11-29,7,Confirmed,,Reservation,119
2023-08-02,2024-02-11,4,Confirmed,,Reservation,193
2023-08-02,2024-04-25,3,Confirmed,,Reservation,267
2023-08-02,2023-09-24,7,Confirmed,,Reservation,53
2023-08-02,2023-08-04,4,Cancel in reservation stage,2023-08-03,Reservation,2
2023-08-02,2023-10-21,6,Confirmed,,Reservation,80
2023-08-02,2024-01-01,9,Confirmed,,Reservation,152
2023-08-02,2023-09-03,5,Confirmed,,Reservation,32
2023-08-02,2023-09-04,7,Cancel in reservation stage,2023-08-26,Reservation,33
2023-08-02,2023-09-07,2,Confirmed,,Reservation,36
2023-08-02,2024-03-02,2,Confirmed,,Reservation,213
2023-08-02,2023-11-19,2,Confirmed,,Reservation,109
2023-08-03,2023-08-03,1,Confirmed,,Walk-in,0
2023-08-03,2023-08-03,2,Confirmed,,Walk-in,0
2023-08-03,2023-08-03,1,Confirmed,,Walk-in,0
2023-08-03,2023-08-03,1,Confirmed,,Walk-in,0
2023-08-03,2023-08-03,2,Confirmed,,Walk-in,0
2023-08-03,2023-08-03,3,Confirmed,,Walk-in,0
2023-08-03,2023-08-03,1,Confirmed,,Walk-in,0
2023-08-03,2023-08-03,1,Confirmed,,Walk-in,0
2023-08-03,2023-08-03,1,Confirmed,,Walk-in,0
2023-08-03,2023-08-03,1,Confirmed,,Walk-in,0
2023-08-03,2023-08-03,1,Confirmed,,Walk-in,0
2023-08-03,2023-09-01,3,Cancel in reservation stage,2023-08-15,Reservation,29
2023-08-03,2023-08-23,2,Confirmed,,Reservation,20
2023-08-03,2023-09-14,1,Cancel in check-in stage,2023-09-14,Reservation,42
2023-08-03,2023-10-19,1,Confirmed,,Reservation,77
2023-08-03,2023-09-19,6,Confirmed,,Reservation,47
2023-08-03,2023-10-22,1,Confirmed,,Reservation,80
2023-08-03,2023-08-18,1,Confirmed,,Reservation,15
2023-08-03,2023-09-15,2,Confirmed,,Reservation,43
2023-08-03,2023-09-13,1,Confirmed,,Reservation,41
2023-08-03,2023-08-21,4,Cancel in reservation stage,2023-08-09,Reservation,18
2023-08-03,2023-08-28,5,Cancel in reservation stage,2023-08-12,Reservation,25
2023-08-03,2023-09-08,3,Confirmed,,Reservation,36
2023-08-03,2023-08-31,2,Confirmed,,Reservation,28
2023-08-03,2023-08-25,2,Confirmed,,Reservation,22
2023-08-03,2023-08-05,1,Confirmed,,Reservation,2
2023-08-03,2023-09-02,4,Confirmed,,Reservation,30
2023-08-03,2023-08-06,1,Confirmed,,Reservation,3
2023-08-03,2023-08-05,7,Cancel in reservation stage,2023-08-04,Reservation,2
2023-08-03,2024-01-18,1,Confirmed,,Reservation,168
2023-08-03,2024-04-20,2,Confirmed,,Reservation,261
2023-08-03,2024-06-14,2,Confirmed,,Reservation,316
2023-08-03,2023-10-14,8,Confirmed,,Reservation,72
2023-08-03,2023-10-22,14,Confirmed,,Reservation,80
2023-08-03,2024-01-22,2,Cancel in check-in stage,2024-01-22,Reservation,172
2023-08-03,2023-10-16,1,Confirmed,,Reservation,74
2023-08-03,2023-08-23,2,Cancel in reservation stage,2023-08-05,Reservation,20
2023-08-03,2024-02-21,3,Confirmed,,Reservation,202
2023-08-03,2023-09-01,3,Cancel in reservation stage,2023-08-19,Reservation,29
2023-08-03,2023-08-19,1,Cancel in reservation stage,2023-08-08,Reservation,16
2023-08-03,2023-08-30,14,Confirmed,,Reservation,27
2023-08-03,2023-08-19,1,Confirmed,,Reservation,16
2023-08-04,2023-08-04,6,Confirmed,,Walk-in,0
2023-08-04,2023-08-04,13,Confirmed,,Walk-in,0
2023-08-04,2023-08-04,1,Confirmed,,Walk-in,0
2023-08-04,2023-08-04,7,Confirmed,,Walk-in,0
2023-08-04,2023-08-04,3,Confirmed,,Walk-in,0
2023-08-04,2023-08-04,3,Confirmed,,Walk-in,0
2023-08-04,2023-08-04,7,Confirmed,,Walk-in,0
2023-08-04,2023-08-04,9,Confirmed,,Walk-in,0
2023-08-04,2023-08-04,4,Confirmed,,Walk-in,0
2023-08-04,2023-08-04,2,Confirmed,,Walk-in,0
2023-08-04,2023-08-04,2,Confirmed,,Walk-in,0
2023-08-04,2023-11-18,2,Cancel in reservation stage,2023-08-06,Reservation,106
2023-08-04,2023-10-22,2,Confirmed,,Reservation,79
2023-08-04,2024-02-07,2,Confirmed,,Reservation,187
2023-08-04,2023-09-17,3,Confirmed,,Reservation,44
2023-08-04,2023-08-13,3,Cancel in check-in stage,2023-08-13,Reservation,9
2023-08-04,2024-01-04,8,Confirmed,,Reservation,153
2023-08-04,2023-08-13,3,Confirmed,,Reservation,9
2023-08-04,2023-09-06,2,Cancel in reservation stage,2023-09-02,Reservation,33
2023-08-04,2024-05-27,1,Confirmed,,Reservation,297
2023-08-04,2023-09-22,5,Confirmed,,Reservation,49
2023-08-04,2023-08-24,2,Cancel in reservation stage,2023-08-04,Reservation,20
2023-08-04,2024-02-19,2,Confirmed,,Reservation,199
2023-08-04,2023-08-07,3,Confirmed,,Reservation,3
2023-08-04,2023-08-16,2,Confirmed,,Reservation,12
2023-08-04,2023-09-02,5,Confirmed,,Reservation,29
2023-08-04,2023-09-21,3,Confirmed,,Reservation,48
2023-08-04,2023-08-05,1,Confirmed,,Reservation,1
2023-08-04,2023-08-16,3,Confirmed,,Reservation,12
2023-08-04,2023-11-16,2,Confirmed,,Reservation,104
2023-08-04,2023-08-30,6,Confirmed,,Reservation,26
2023-08-04,2023-09-05,3,Cancel in reservation stage,2023-08-22,Reservation,32
2023-08-04,2023-08-29,1,Confirmed,,Reservation,25
2023-08-04,2023-09-29,1,Confirmed,,Reservation,56
2023-08-04,2024-05-14,7,Cancel in reservation stage,2024-01-12,Reservation,284
2023-08-04,2023-09-16,4,Confirmed,,Reservation,43
2023-08-04,2023-08-06,4,Confirmed,,Reservation,2
2023-08-04,2023-08-14,1,Confirmed,,Reservation,10
2023-08-04,2024-01-22,2,Cancel in check-in stage,2024-01-22,Reservation,171
2023-08-04,2023-08-27,5,Confirmed,,Reservation,23
2023-08-04,2023-09-19,3,Cancel in reservation stage,2023-08-10,Reservation,46
2023-08-04,2023-09-27,2,Confirmed,,Reservation,54
2023-08-04,2023-11-25,2,Confirmed,,Reservation,113
2023-08-04,2023-08-11,6,Confirmed,,Reservation,7
2023-08-05,2023-08-05,3,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,3,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,1,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,2,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,5,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,3,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,1,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,8,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,1,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,1,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,2,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,7,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,3,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,4,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,11,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,5,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,1,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,5,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,4,Confirmed,,Walk-in,0
2023-08-05,2023-08-05,1,Confirmed,,Walk-in,0
