Type,Reservation Day,Check-in Day,Occupancy_duration,Decision
True,259,64,7,0
True,259,64,7,0
True,11,64,7,0
True,350,64,10,0
True,41,64,10,0
True,65,65,1,1
True,65,65,1,1
True,61,65,2,0
True,65,65,4,1
True,289,65,6,0
True,65,66,1,0
True,58,66,2,0
True,52,66,3,0
True,67,67,1,0
True,337,67,14,0
True,68,68,1,1
True,319,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,319,68,3,0
True,319,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,319,68,3,0
True,319,68,3,0
True,46,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,52,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,348,68,3,0
True,1,68,6,0
True,55,68,7,0
True,54,69,2,0
True,55,69,2,0
True,69,69,7,1
True,47,70,1,0
True,50,70,4,0
True,66,70,7,0
True,66,70,7,0
True,66,70,7,0
True,71,71,1,0
True,69,71,1,0
True,341,71,11,0
True,341,71,11,0
True,341,71,11,0
True,341,71,11,0
True,308,72,1,0
True,326,72,1,0
True,326,72,1,0
True,65,72,1,0
True,65,72,1,0
True,234,72,5,0
True,73,73,1,1
True,60,73,4,0
True,10,73,5,0
True,334,73,5,0
True,351,73,5,0
True,24,73,9,0
True,342,73,18,0
True,10,73,18,0
True,10,73,18,0
True,10,73,18,0
True,342,73,18,0
True,342,73,18,0
True,342,73,18,0
True,342,73,18,0
True,342,73,18,0
True,342,73,18,0
True,10,73,18,0
True,342,73,18,0
True,10,73,18,0
True,10,73,18,0
True,342,73,18,0
True,342,73,18,0
True,10,73,18,0
True,334,73,5,0
True,47,74,3,0
True,47,74,3,0
True,47,74,3,0
True,47,74,3,0
True,47,74,3,0
True,229,74,7,0
True,14,75,4,0
True,318,75,7,0
True,72,77,1,0
True,64,77,1,0
True,77,77,7,0
True,77,77,7,0
True,203,77,7,0
True,77,77,7,0
True,290,77,7,0
True,76,78,1,0
True,340,78,1,0
True,243,78,4,0
True,66,78,7,0
True,66,78,7,0
True,76,81,1,0
True,44,81,9,0
True,69,83,2,0
True,69,83,2,0
True,69,83,2,0
True,69,83,2,0
True,69,83,2,0
True,69,83,2,0
True,69,83,2,0
True,69,83,2,0
True,69,83,2,0
True,69,83,2,0
True,69,83,2,0
True,69,83,2,0
True,69,83,2,0
True,69,83,2,0
True,69,83,2,0
True,69,83,2,0
True,350,83,7,0
True,306,83,10,0
True,306,83,10,0
True,306,83,10,0
True,350,83,7,0
True,224,84,4,0
True,224,84,4,0
True,39,84,6,0
True,178,84,7,0
True,178,84,7,0
True,178,84,7,0
True,358,85,3,0
True,358,85,3,0
True,358,85,3,0
True,358,85,3,0
True,358,85,3,0
True,273,85,10,0
True,358,86,2,0
True,358,86,2,0
True,358,86,2,0
True,358,86,2,0
True,86,86,1,0
True,5,86,6,0
True,276,86,7,0
True,72,87,2,0
True,87,87,4,1
True,20,87,4,0
True,76,87,7,0
True,267,87,7,0
True,45,87,7,0
True,49,87,8,0
True,81,88,1,0
True,88,88,1,0
True,55,88,1,0
True,81,88,2,0
True,342,88,4,0
True,281,88,4,0
True,54,88,6,0
True,89,89,2,1
True,66,89,4,0
True,57,89,7,0
True,76,89,8,0
True,76,89,8,0
True,90,90,1,0
True,33,90,2,0
True,67,90,2,0
True,67,90,2,0
True,78,90,2,0
True,32,90,3,0
True,78,90,4,0
True,69,91,1,0
True,58,91,6,0
True,280,91,7,0
True,285,91,7,0
True,37,91,8,0
True,92,92,1,1
True,54,92,4,0
True,54,92,4,0
True,8,93,1,0
True,93,93,2,0
True,93,93,2,0
True,93,93,2,0
True,93,93,2,0
True,93,93,2,0
True,93,93,2,0
True,93,93,2,0
True,93,93,2,0
True,93,93,2,0
True,93,93,2,0
True,93,93,2,0
True,93,93,2,0
True,93,93,2,0
True,48,93,4,0
True,82,93,4,0
True,82,93,4,0
True,51,94,1,0
True,338,94,7,0
True,93,95,1,0
True,52,95,2,0
True,36,95,4,0
True,58,95,7,0
True,53,96,3,0
True,53,96,3,0
True,53,96,3,0
True,53,96,3,0
True,53,96,3,0
True,53,96,3,0
True,53,96,3,0
True,62,96,4,0
True,86,96,4,0
True,26,98,7,0
True,68,98,7,0
True,26,98,7,0
True,26,98,7,0
True,26,98,7,0
True,26,98,7,0
True,360,98,8,0
True,360,98,8,0
True,29,98,7,0
True,96,99,1,0
True,96,99,1,0
True,278,99,1,0
True,255,99,2,0
True,96,99,3,0
True,96,99,3,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,59,99,7,0
True,312,100,1,0
True,252,100,2,0
True,253,100,2,0
True,66,100,3,0
True,38,100,5,0
True,96,101,1,0
True,82,101,2,0
True,79,101,4,0
True,64,101,4,0
True,32,101,4,0
True,79,101,4,0
True,32,101,4,0
True,77,102,2,0
True,66,102,2,0
True,25,102,3,0
True,80,102,4,0
True,50,102,5,0
True,50,102,5,0
True,36,102,6,0
True,90,103,2,0
True,24,103,2,0
True,30,103,3,0
True,81,103,3,0
True,89,103,3,0
True,208,103,3,0
True,51,103,4,0
True,31,103,6,0
True,353,103,7,0
True,245,103,7,0
True,249,103,7,0
True,65,104,1,0
True,72,104,2,0
True,72,104,2,0
True,72,104,2,0
True,24,104,3,0
True,5,104,3,0
True,25,104,3,0
True,66,104,3,0
True,51,104,3,0
True,27,104,3,0
True,36,104,3,0
True,94,104,3,0
True,279,104,3,0
True,46,104,5,0
True,52,104,5,0
True,59,104,5,0
True,203,104,7,0
True,83,104,7,0
True,222,104,7,0
True,203,104,7,0
True,203,104,7,0
True,83,104,7,0
True,103,105,1,0
True,86,105,1,0
True,82,105,2,0
True,82,105,2,0
True,71,105,2,0
True,76,105,3,0
True,32,105,3,0
True,32,105,3,0
True,32,105,3,0
True,105,105,4,1
True,20,105,7,0
True,277,105,7,0
True,277,105,7,0
True,82,106,1,0
True,300,106,1,0
True,332,106,7,0
True,47,106,7,0
True,24,106,7,0
True,67,106,7,0
True,59,106,7,0
True,24,106,7,0
True,47,106,7,0
True,47,106,7,0
True,59,106,7,0
True,58,106,1,0
True,34,106,1,0
True,299,106,1,0
True,56,107,1,0
True,56,107,1,0
True,56,107,1,0
True,86,107,2,0
True,86,107,2,0
True,332,107,4,0
True,186,107,9,0
True,73,108,4,0
True,109,109,1,0
True,66,109,3,0
True,109,110,2,0
True,109,110,2,0
True,59,110,3,0
True,102,110,4,0
True,112,111,1,1
True,109,111,1,0
True,321,111,1,0
True,321,111,1,0
True,74,111,4,0
True,110,111,4,0
True,306,111,9,0
True,351,111,9,0
True,237,112,3,0
True,271,112,7,0
True,72,112,7,0
True,26,112,7,0
True,306,112,7,0
True,269,112,7,0
True,89,112,7,0
True,113,113,1,1
True,296,113,4,0
True,306,113,7,0
True,112,113,7,0
True,89,113,7,0
True,346,113,11,0
True,346,113,11,0
True,114,114,2,1
True,346,114,9,0
True,6,115,2,0
True,6,115,2,0
True,6,115,2,0
True,6,115,2,0
True,6,115,2,0
True,6,115,2,0
True,6,115,2,0
True,87,115,4,0
True,9,116,7,0
True,106,117,1,0
True,118,117,1,1
True,101,118,2,0
True,114,118,3,0
True,234,118,3,0
True,269,118,4,0
True,270,118,4,0
True,93,119,1,0
True,85,119,2,0
True,62,119,2,0
True,36,119,3,0
True,256,119,6,0
True,45,119,7,0
True,53,119,7,0
True,33,120,5,0
True,33,120,5,0
True,33,120,5,0
True,33,120,5,0
True,33,120,5,0
True,33,120,5,0
True,287,120,7,0
True,65,120,7,0
True,287,120,7,0
True,287,120,7,0
True,286,121,3,0
True,14,121,5,0
True,101,121,5,0
True,180,121,9,0
True,66,122,7,0
True,6,122,7,0
True,109,122,7,0
True,307,123,1,0
True,280,123,1,0
True,307,123,1,0
True,280,123,1,0
True,280,123,1,0
True,307,123,1,0
True,80,123,12,0
True,80,123,12,0
True,80,123,12,0
True,80,123,12,0
True,80,123,12,0
True,80,123,12,0
True,80,123,12,0
True,80,123,12,0
True,261,123,7,0
True,123,123,7,1
True,299,123,7,0
True,118,124,2,0
True,18,124,3,0
True,18,124,3,0
True,18,124,3,0
True,18,124,3,0
True,307,124,7,0
True,307,124,7,0
True,307,124,7,0
True,307,124,7,0
True,307,124,7,0
True,307,124,7,0
True,307,124,7,0
True,307,124,7,0
True,307,124,7,0
True,307,124,7,0
True,307,124,7,0
True,307,124,7,0
True,267,124,7,0
True,307,124,7,0
True,307,124,7,0
True,307,124,7,0
True,307,124,7,0
True,125,125,2,0
True,278,125,2,0
True,278,125,2,0
True,114,125,2,0
True,278,125,2,0
True,278,125,2,0
True,125,125,2,0
True,278,125,2,0
True,278,125,2,0
True,278,125,2,0
True,123,125,4,0
True,111,125,5,0
True,79,125,5,0
True,286,125,7,0
True,258,125,7,0
True,9,125,8,0
True,23,126,1,0
True,23,126,1,0
True,281,126,7,0
True,44,126,8,0
True,352,126,8,0
True,124,127,3,0
True,116,127,3,0
True,182,127,5,0
True,128,128,1,0
True,128,128,1,0
True,128,128,1,0
True,128,128,1,0
True,48,128,4,0
True,24,128,4,0
True,101,128,5,0
True,46,128,4,0
True,108,128,7,0
True,128,128,7,0
True,114,129,2,0
True,122,129,2,0
True,122,129,2,0
True,238,129,4,0
True,238,129,4,0
True,238,129,4,0
True,238,129,4,0
True,238,129,4,0
True,238,129,4,0
True,238,129,4,0
True,238,129,4,0
True,238,129,4,0
True,238,129,4,0
True,69,129,4,0
True,238,129,4,0
True,238,129,4,0
True,238,129,4,0
True,238,129,4,0
True,238,129,4,0
True,12,130,7,0
True,12,130,7,0
True,12,130,7,0
True,12,130,7,0
True,117,130,7,0
True,12,130,7,0
True,12,130,7,0
True,114,130,7,0
True,131,131,1,0
True,121,131,3,0
True,118,131,3,0
True,54,131,3,0
True,23,131,5,0
True,118,131,5,0
True,89,131,5,0
True,309,131,5,0
True,130,131,3,0
True,130,132,1,0
True,112,132,2,0
True,111,132,3,0
True,34,132,5,0
True,296,132,9,0
True,300,133,2,0
True,300,133,2,0
True,300,133,2,0
True,133,133,4,1
True,126,133,3,0
True,122,133,6,0
True,245,133,7,0
True,187,133,10,0
True,162,133,10,0
True,112,134,1,0
True,108,134,1,0
True,134,134,1,0
True,56,134,3,0
True,354,134,5,0
True,63,134,6,0
True,18,134,7,0
True,136,135,1,1
True,225,135,2,0
True,5,136,7,0
True,108,137,3,0
True,120,137,3,0
True,313,137,4,0
True,41,137,7,0
True,24,137,7,0
True,195,137,7,0
True,122,138,1,0
True,126,138,3,0
True,174,138,5,0
True,24,138,5,0
True,341,138,7,0
True,127,139,2,0
True,116,139,2,0
True,124,140,1,0
True,54,140,4,0
True,126,140,7,0
True,123,140,7,0
True,37,140,7,0
True,123,140,7,0
True,123,140,7,0
True,123,140,7,0
True,123,140,7,0
True,123,140,7,0
True,137,141,2,0
True,141,141,2,1
True,137,141,2,0
True,137,141,2,0
True,137,141,2,0
True,137,141,2,0
True,137,141,2,0
True,137,141,2,0
True,118,141,5,0
True,96,142,3,0
True,137,142,4,0
True,93,142,10,0
True,125,142,14,0
True,132,143,1,0
True,142,143,2,0
True,142,143,2,0
True,101,143,2,0
True,142,143,2,0
True,142,143,2,0
True,142,143,2,0
True,231,143,2,0
True,144,144,1,1
True,133,144,1,0
True,143,144,1,0
True,99,144,1,0
True,99,144,1,0
True,97,144,1,0
True,100,144,4,0
True,204,144,7,0
True,112,145,1,0
True,159,145,3,0
True,159,145,3,0
True,159,145,3,0
True,159,145,3,0
True,159,145,3,0
True,145,145,1,1
True,159,145,3,0
True,159,145,3,0
True,159,145,3,0
True,159,145,3,0
True,159,145,3,0
True,159,145,3,0
True,159,145,3,0
True,159,145,3,0
True,159,145,3,0
True,159,145,3,0
True,159,145,3,0
True,159,145,3,0
True,159,145,3,0
True,159,145,3,0
True,159,145,3,0
True,207,145,4,0
True,16,145,4,0
True,16,145,4,0
True,332,145,5,0
True,349,145,7,0
True,364,145,7,0
True,128,145,7,0
True,65,145,7,0
True,132,146,3,0
True,110,146,2,0
True,215,146,2,0
True,1,146,4,0
True,68,146,6,0
True,142,146,14,0
True,208,147,1,0
True,137,147,1,0
True,128,147,2,0
True,131,147,3,0
True,202,147,3,0
True,40,147,4,0
True,290,147,7,0
True,291,147,7,0
True,37,147,7,0
True,286,147,7,0
True,355,147,7,0
True,286,147,7,0
True,148,148,1,1
True,21,148,2,0
True,148,148,3,1
True,45,148,4,0
True,41,148,4,0
True,40,148,4,0
True,45,148,4,0
True,62,148,4,0
True,46,148,4,0
True,107,148,5,0
True,292,148,5,0
True,267,148,7,0
True,267,148,7,0
True,72,148,10,0
True,147,149,4,0
True,67,150,3,0
True,278,150,3,0
True,15,150,4,0
True,14,150,4,0
True,20,150,5,0
True,244,150,10,0
True,149,151,1,0
True,15,151,4,0
True,130,151,5,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,106,151,6,0
True,151,152,1,0
True,151,152,1,0
True,135,152,2,0
True,140,152,3,0
True,134,152,3,0
True,87,152,3,0
True,137,152,3,0
True,268,152,7,0
True,268,152,7,0
True,60,152,14,0
True,82,153,1,0
True,147,153,1,0
True,152,153,2,0
True,152,153,2,0
True,134,153,2,0
True,152,153,2,0
True,150,153,2,0
True,100,153,2,0
True,152,153,2,0
True,152,153,2,0
True,145,153,2,0
True,99,153,2,0
True,152,153,2,0
True,142,153,2,0
True,119,153,2,0
True,273,153,3,0
True,44,153,3,0
True,67,153,7,0
True,67,153,7,0
True,142,154,1,0
True,153,154,2,0
True,150,154,7,0
True,87,154,7,0
True,203,154,7,0
True,203,154,7,0
True,87,154,7,0
True,203,154,7,0
True,203,154,7,0
True,203,154,7,0
True,75,154,7,0
True,203,154,7,0
True,203,154,7,0
True,203,154,7,0
True,203,154,7,0
True,203,154,7,0
True,203,154,7,0
True,203,154,7,0
True,203,154,7,0
True,120,154,7,0
True,153,154,7,0
True,135,154,7,0
True,34,154,7,0
True,203,154,7,0
True,203,154,7,0
True,87,154,7,0
True,203,154,7,0
True,203,154,7,0
True,203,154,7,0
True,153,154,7,0
True,87,154,7,0
True,203,154,7,0
True,203,154,7,0
True,73,155,4,0
True,53,155,4,0
True,6,156,2,0
True,6,156,2,0
True,6,156,2,0
True,6,156,2,0
True,6,156,2,0
True,6,156,2,0
True,6,156,2,0
True,6,156,2,0
True,287,156,4,0
True,272,156,4,0
True,94,156,7,0
True,223,156,7,0
True,140,156,9,0
True,151,158,2,0
True,151,158,2,0
True,130,158,4,0
True,125,158,5,0
True,129,158,5,0
True,252,158,11,0
True,158,159,1,0
True,95,159,5,0
True,79,159,5,0
True,79,159,5,0
True,95,159,5,0
True,95,159,5,0
True,79,159,5,0
True,95,159,5,0
True,95,159,5,0
True,95,159,5,0
True,79,159,5,0
True,79,159,5,0
True,79,159,5,0
True,95,159,5,0
True,95,159,5,0
True,79,159,5,0
True,95,159,5,0
True,95,159,5,0
True,95,159,5,0
True,79,159,5,0
True,147,159,6,0
True,101,159,14,0
True,158,160,1,0
True,160,160,1,0
True,127,160,2,0
True,121,160,2,0
True,160,160,6,1
True,125,160,4,0
True,160,160,7,0
True,160,160,7,0
True,116,160,9,0
True,157,161,1,0
True,98,161,7,0
True,77,161,7,0
True,137,161,7,0
True,161,161,7,1
True,162,162,1,1
True,138,162,3,0
True,79,162,4,0
True,54,162,4,0
True,138,162,3,0
True,139,162,4,0
True,143,162,4,0
True,143,162,4,0
True,27,162,4,0
True,37,162,4,0
True,66,162,4,0
True,45,162,4,0
True,38,162,5,0
True,337,162,7,0
True,123,162,11,0
True,158,163,1,0
True,211,163,2,0
True,150,163,3,0
True,302,163,5,0
True,31,163,7,0
True,112,163,7,0
True,31,164,4,0
True,26,164,4,0
True,24,164,4,0
True,24,164,4,0
True,65,164,7,0
True,56,164,7,0
True,94,164,7,0
True,94,164,7,0
True,43,165,2,0
True,145,165,4,0
True,249,165,4,0
True,122,165,4,0
True,145,165,4,0
True,249,165,4,0
True,31,165,4,0
True,31,165,4,0
True,20,165,7,0
True,79,165,9,0
True,152,165,10,0
True,51,165,14,0
True,165,165,27,0
True,159,166,1,0
True,326,166,3,0
True,326,166,3,0
True,326,166,3,0
True,326,166,3,0
True,155,166,3,0
True,43,166,3,0
True,63,166,3,0
True,155,166,3,0
True,39,166,3,0
True,326,166,3,0
True,326,166,3,0
True,326,166,3,0
True,326,166,3,0
True,326,166,3,0
True,326,166,3,0
True,100,166,7,0
True,291,166,9,0
True,60,166,14,0
True,165,167,1,0
True,167,167,2,1
True,282,167,2,0
True,142,167,3,0
True,142,167,3,0
True,142,167,3,0
True,15,167,7,0
True,107,167,7,0
True,112,167,7,0
True,15,167,7,0
True,129,167,7,0
True,32,167,7,0
True,286,167,7,0
True,240,167,10,0
True,224,167,10,0
True,240,167,10,0
True,224,167,10,0
True,149,168,1,0
True,242,168,1,0
True,242,168,1,0
True,164,168,1,0
True,285,168,7,0
True,31,168,7,0
True,292,168,9,0
True,355,168,10,0
True,208,168,14,0
True,208,168,14,0
True,38,169,4,0
True,101,169,4,0
True,38,169,4,0
True,54,169,4,0
True,26,169,4,0
True,53,169,4,0
True,154,169,5,0
True,72,169,5,0
True,40,169,7,0
True,9,169,7,0
True,4,169,7,0
True,115,169,7,0
True,87,169,7,0
True,266,169,10,0
True,294,169,14,0
True,364,169,21,0
True,137,170,2,0
True,135,170,5,0
True,135,170,5,0
True,22,170,6,0
True,142,170,6,0
True,206,170,10,0
True,258,170,11,0
True,88,170,14,0
True,156,171,1,0
True,45,171,4,0
True,218,171,5,0
True,5,171,5,0
True,246,171,7,0
True,252,171,10,0
True,252,171,10,0
True,65,172,4,0
True,129,172,9,0
True,245,172,9,0
True,154,173,2,0
True,66,173,2,0
True,86,173,3,0
True,164,173,3,0
True,96,173,4,0
True,160,173,4,0
True,160,173,4,0
True,96,173,4,0
True,67,173,6,0
True,100,173,7,0
True,100,173,7,0
True,167,174,2,0
True,143,174,2,0
True,119,174,5,0
True,278,174,10,0
True,136,175,1,0
True,128,175,2,0
True,52,175,4,0
True,259,175,4,0
True,106,175,4,0
True,222,175,7,0
True,139,175,7,0
True,75,175,7,0
True,156,175,7,0
True,222,175,7,0
True,267,175,7,0
True,269,175,7,0
True,110,175,8,0
True,266,175,8,0
True,32,175,10,0
True,40,175,11,0
True,329,175,14,0
True,149,176,2,0
True,149,176,2,0
True,48,176,4,0
True,10,176,5,0
True,306,176,5,0
True,79,176,4,0
True,290,176,7,0
True,23,176,7,0
True,23,176,7,0
True,291,176,14,0
True,79,177,1,0
True,151,177,2,0
True,151,177,2,0
True,251,177,3,0
True,105,177,3,0
True,80,177,4,0
True,73,177,4,0
True,149,177,5,0
True,172,177,5,0
True,67,177,6,0
True,5,177,6,0
True,13,177,7,0
True,13,177,7,0
True,164,177,7,0
True,322,177,10,0
True,355,177,14,0
True,178,178,1,0
True,113,178,3,0
True,5,178,4,0
True,171,178,5,0
True,173,178,6,0
True,150,178,7,0
True,251,178,7,0
True,326,178,10,0
True,72,179,4,0
True,149,179,5,0
True,27,179,5,0
True,166,179,8,0
True,10,179,9,0
True,179,180,1,0
True,147,180,2,0
True,52,180,3,0
True,350,180,4,0
True,350,180,4,0
True,46,180,6,0
True,165,181,2,0
True,181,181,2,1
True,30,181,3,0
True,151,181,3,0
True,109,181,3,0
True,333,181,6,0
True,247,182,3,0
True,247,182,3,0
True,178,182,5,0
True,248,182,6,0
True,248,182,6,0
True,123,182,7,0
True,346,182,7,0
True,122,182,8,0
True,9,182,10,0
True,301,182,11,0
True,8,182,14,0
True,37,183,4,0
True,24,183,4,0
True,72,183,7,0
True,17,183,12,0
True,13,183,12,0
True,128,184,2,0
True,136,184,4,0
True,113,184,4,0
True,40,184,4,0
True,96,184,7,0
True,172,184,7,0
True,123,184,7,0
True,163,184,9,0
True,180,185,1,0
True,231,185,3,0
True,21,185,7,0
True,21,185,7,0
True,282,185,8,0
True,285,185,8,0
True,185,186,1,0
True,179,186,1,0
True,185,186,1,0
True,75,186,4,0
True,172,186,5,0
True,177,186,5,0
True,12,186,7,0
True,143,186,7,0
True,214,187,14,0
True,159,188,5,0
True,11,188,5,0
True,330,188,7,0
True,330,188,7,0
True,283,188,7,0
True,189,189,2,0
True,347,189,7,0
True,136,189,7,0
True,31,189,9,0
True,31,189,9,0
True,178,190,6,0
True,11,190,12,0
True,188,191,2,0
True,188,191,2,0
True,180,191,3,0
True,180,191,4,0
True,142,191,5,0
True,30,191,6,0
True,144,191,7,0
True,142,191,7,0
True,47,191,7,0
True,171,192,2,0
True,171,192,3,0
True,145,192,3,0
True,145,192,3,0
True,145,192,3,0
True,97,192,4,0
True,192,193,1,0
True,172,193,2,0
True,143,193,5,0
True,66,193,7,0
True,194,194,1,0
True,194,194,1,1
True,167,194,5,0
True,194,194,5,1
True,96,194,7,0
True,350,194,9,0
True,37,194,14,0
True,191,195,3,0
True,184,195,2,0
True,162,195,3,0
True,132,195,4,0
True,42,195,7,0
True,25,195,7,0
True,174,195,7,0
True,25,195,7,0
True,42,195,7,0
True,82,195,7,0
True,117,195,11,0
True,196,196,1,0
True,196,196,1,0
True,192,196,2,0
True,113,196,7,0
True,93,196,7,0
True,71,196,7,0
True,71,196,7,0
True,113,196,7,0
True,93,196,7,0
True,29,196,7,0
True,73,197,3,0
True,122,197,4,0
True,122,197,4,0
True,69,197,6,0
True,145,197,7,0
True,40,197,10,0
True,4,198,5,0
True,64,198,6,0
True,76,198,6,0
True,196,198,6,0
True,81,198,7,0
True,66,198,7,0
True,66,198,7,0
True,60,198,7,0
True,57,198,7,0
True,56,198,9,0
True,39,198,9,0
True,56,198,9,0
True,328,198,16,0
True,71,199,1,0
True,148,199,3,0
True,148,199,3,0
True,156,199,5,0
True,39,199,5,0
True,160,199,5,0
True,48,199,6,0
True,185,199,6,0
True,4,200,3,0
True,3,200,3,0
True,65,200,4,0
True,241,200,5,0
True,181,200,5,0
True,21,200,8,0
True,13,200,9,0
True,187,200,11,0
True,65,201,3,0
True,30,201,4,0
True,196,201,3,0
True,191,201,4,0
True,41,201,5,0
True,8,201,5,0
True,95,202,3,0
True,145,202,7,0
True,202,202,7,1
True,300,202,7,0
True,11,202,15,0
True,75,203,3,0
True,235,203,4,0
True,80,203,5,0
True,117,203,6,0
True,142,203,7,0
True,47,203,7,0
True,142,203,7,0
True,142,203,7,0
True,80,203,7,0
True,47,203,7,0
True,142,203,7,0
True,27,203,7,0
True,188,203,8,0
True,168,203,9,0
True,168,203,9,0
True,192,204,3,0
True,199,204,7,0
True,37,204,7,0
True,12,204,7,0
True,174,205,4,0
True,192,205,4,0
True,122,205,5,0
True,120,205,5,0
True,21,205,6,0
True,21,205,7,0
True,21,205,7,0
True,11,205,8,0
True,67,205,8,0
True,27,205,11,0
True,135,205,12,0
True,44,206,3,0
True,93,206,4,0
True,93,206,4,0
True,177,206,5,0
True,11,206,8,0
True,193,207,3,0
True,197,207,3,0
True,151,207,3,0
True,85,207,3,0
True,175,207,4,0
True,68,207,4,0
True,190,207,6,0
True,190,207,6,0
True,25,207,11,0
True,25,207,11,0
True,208,208,1,1
True,178,208,1,0
True,235,208,1,0
True,13,208,4,0
True,141,208,5,0
True,170,208,6,0
True,207,208,7,0
True,192,209,2,0
True,209,209,2,1
True,179,209,3,0
True,209,209,1,0
True,65,209,1,0
True,194,209,2,0
True,209,209,2,0
True,184,209,4,0
True,314,209,4,0
True,140,209,5,0
True,185,209,7,0
True,177,210,1,0
True,179,210,2,0
True,310,210,7,0
True,347,210,7,0
True,310,210,7,0
True,350,210,7,0
True,350,210,7,0
True,151,210,7,0
True,187,210,8,0
True,249,210,10,0
True,53,211,4,0
True,172,211,5,0
True,178,211,5,0
True,212,212,1,1
True,193,212,1,0
True,174,212,4,0
True,200,212,5,0
True,181,212,5,0
True,73,212,5,0
True,348,212,6,0
True,53,212,6,0
True,65,212,7,0
True,65,212,7,0
True,136,213,3,0
True,148,213,4,0
True,192,213,4,0
True,15,213,4,0
True,116,213,4,0
True,53,213,5,0
True,53,213,5,0
True,82,213,6,0
True,197,213,7,0
True,196,213,7,0
True,51,213,7,0
True,116,213,14,0
True,87,213,14,0
True,204,213,14,0
True,74,214,7,0
True,186,214,8,0
True,138,214,10,0
True,144,214,10,0
True,22,214,10,0
True,33,214,14,0
True,179,215,2,0
True,213,215,2,0
True,213,215,2,0
True,213,215,2,0
True,213,215,2,0
True,213,215,2,0
True,179,215,2,0
True,213,215,2,0
True,199,215,3,0
True,181,215,3,0
True,185,215,6,0
True,185,215,6,0
True,185,215,6,0
True,20,215,7,0
True,215,215,8,1
True,216,216,1,1
True,283,216,2,0
True,337,216,2,0
True,202,216,2,0
True,202,216,2,0
True,130,216,2,0
True,283,216,2,0
True,231,216,3,0
True,190,216,3,0
True,178,216,4,0
True,113,216,6,0
True,130,216,5,0
True,67,216,7,0
True,124,216,7,0
True,205,217,2,0
True,207,217,2,0
True,206,217,2,0
True,206,217,2,0
True,205,217,2,0
True,204,217,5,0
True,158,217,6,0
True,178,217,6,0
True,255,217,6,0
True,202,217,7,0
True,132,217,7,0
True,119,217,7,0
True,190,217,8,0
True,187,217,10,0
True,46,218,4,0
True,41,218,4,0
True,134,218,6,0
True,207,218,7,0
True,202,218,7,0
True,131,218,9,0
True,177,218,14,0
True,135,219,4,0
True,3,219,5,0
True,143,219,5,0
True,166,219,6,0
True,157,219,7,0
True,115,219,7,0
True,187,219,7,0
True,141,219,7,0
True,170,219,7,0
True,177,219,7,0
True,163,219,7,0
True,31,219,7,0
True,163,219,7,0
True,120,219,8,0
