Type,Reservation Day,Check-in Day,Occupancy_duration,Decision,Cancel_Date,Type_Marked,Lead_Time
True,2015-10-31,2015-11-01,1,1,,Reservation,1
True,2015-09-29,2015-11-01,1,1,,Reservation,33
True,2015-05-14,2015-11-01,8,0,2015-10-15,Reservation,171
True,2015-09-24,2015-11-02,5,1,,Reservation,39
True,2015-10-09,2015-11-02,5,1,,Reservation,24
True,2015-11-02,2015-11-02,6,1,,Walk-in,0
True,2015-10-13,2015-11-02,7,1,,Reservation,20
True,2015-10-13,2015-11-02,7,1,,Reservation,20
True,2015-10-02,2015-11-02,16,0,2015-10-10,Reservation,31
True,2015-10-02,2015-11-02,16,0,2015-10-10,Reservation,31
True,2015-10-02,2015-11-02,16,0,2015-10-10,Reservation,31
True,2015-10-02,2015-11-02,16,0,2015-10-10,Reservation,31
True,2015-10-02,2015-11-02,16,0,2015-10-10,Reservation,31
True,2015-10-02,2015-11-02,16,0,2015-10-10,Reservation,31
True,2015-10-02,2015-11-02,16,0,2015-10-10,Reservation,31
True,2015-09-28,2015-11-03,0,1,,Reservation,36
True,2015-10-29,2015-11-03,1,1,,Reservation,5
True,2015-11-03,2015-11-03,1,1,,Walk-in,0
True,2015-11-03,2015-11-03,1,1,,Walk-in,0
True,2015-11-03,2015-11-03,2,1,,Walk-in,0
True,2015-10-28,2015-11-03,3,0,2015-11-03,Reservation,6
True,2015-10-10,2015-11-03,3,1,,Reservation,24
True,2015-10-28,2015-11-03,3,1,,Reservation,6
True,2015-10-08,2015-11-03,4,0,2015-10-08,Reservation,26
True,2015-09-15,2015-11-03,4,1,,Reservation,49
True,2015-10-08,2015-11-03,4,0,2015-10-08,Reservation,26
True,2015-10-26,2015-11-03,2,1,,Reservation,8
True,2015-10-10,2015-11-03,12,1,,Reservation,24
True,2015-10-10,2015-11-03,13,1,,Reservation,24
True,2015-10-10,2015-11-03,13,1,,Reservation,24
True,2015-10-10,2015-11-03,13,1,,Reservation,24
True,2015-10-10,2015-11-03,13,1,,Reservation,24
True,2015-10-10,2015-11-03,13,1,,Reservation,24
True,2015-10-10,2015-11-03,13,1,,Reservation,24
True,2015-10-10,2015-11-03,13,1,,Reservation,24
True,2015-11-03,2015-11-04,1,1,,Reservation,1
True,2015-11-02,2015-11-04,1,1,,Reservation,2
True,2015-11-02,2015-11-04,2,1,,Reservation,2
True,2015-11-04,2015-11-04,2,1,,Walk-in,0
True,2015-09-15,2015-11-04,5,0,2015-09-16,Reservation,50
True,2015-10-10,2015-11-04,11,0,2015-10-22,Reservation,25
True,2015-10-10,2015-11-04,11,0,2015-10-22,Reservation,25
True,2015-10-02,2015-11-04,11,1,,Reservation,33
True,2015-11-05,2015-11-05,1,1,,Walk-in,0
True,2015-11-05,2015-11-05,1,1,,Walk-in,0
True,2015-11-05,2015-11-05,1,1,,Walk-in,0
True,2015-10-02,2015-11-05,10,1,,Reservation,34
True,2015-10-02,2015-11-05,10,1,,Reservation,34
True,2015-10-26,2015-11-06,1,1,,Reservation,11
True,2015-11-05,2015-11-06,1,1,,Reservation,1
True,2015-11-02,2015-11-06,1,1,,Reservation,4
True,2015-11-06,2015-11-06,1,1,,Walk-in,0
True,2015-10-22,2015-11-06,2,1,,Reservation,15
True,2015-09-29,2015-11-06,2,1,,Reservation,38
True,2015-11-06,2015-11-06,2,1,,Walk-in,0
True,2015-08-07,2015-11-06,4,1,,Reservation,91
True,2015-10-10,2015-11-06,9,1,,Reservation,27
True,2015-10-02,2015-11-06,11,1,,Reservation,35
True,2015-10-02,2015-11-06,11,1,,Reservation,35
True,2015-10-02,2015-11-06,11,1,,Reservation,35
True,2015-10-10,2015-11-06,9,1,,Reservation,27
True,2015-10-13,2015-11-07,1,1,,Reservation,25
True,2015-10-20,2015-11-07,1,0,2015-10-20,Reservation,18
True,2015-11-07,2015-11-07,1,1,,Walk-in,0
True,2015-10-19,2015-11-07,1,0,2015-11-04,Reservation,19
True,2015-11-03,2015-11-07,3,1,,Reservation,4
True,2015-10-02,2015-11-07,8,0,2015-10-10,Reservation,36
True,2015-10-02,2015-11-07,8,0,2015-10-10,Reservation,36
True,2015-10-02,2015-11-07,8,0,2015-10-10,Reservation,36
True,2015-03-11,2015-11-07,8,0,2015-07-10,Reservation,241
True,2015-10-02,2015-11-07,8,1,,Reservation,36
True,2015-05-19,2015-11-07,8,0,2015-10-01,Reservation,172
True,2015-05-20,2015-11-07,8,1,,Reservation,171
True,2015-10-02,2015-11-07,8,0,2015-11-04,Reservation,36
True,2015-10-02,2015-11-07,8,1,,Reservation,36
True,2015-10-02,2015-11-07,8,0,2015-10-10,Reservation,36
True,2015-10-02,2015-11-07,8,0,2015-10-10,Reservation,36
True,2015-10-02,2015-11-07,8,1,,Reservation,36
True,2015-10-10,2015-11-07,8,1,,Reservation,28
True,2015-10-02,2015-11-07,8,1,,Reservation,36
True,2015-10-02,2015-11-07,8,0,2015-10-10,Reservation,36
True,2015-10-02,2015-11-07,8,0,2015-10-10,Reservation,36
True,2015-10-02,2015-11-07,8,1,,Reservation,36
True,2015-10-02,2015-11-07,8,0,2015-10-10,Reservation,36
True,2015-10-02,2015-11-07,8,0,2015-10-10,Reservation,36
True,2015-10-02,2015-11-07,8,1,,Reservation,36
True,2015-10-02,2015-11-07,8,1,,Reservation,36
True,2015-05-19,2015-11-07,8,0,2015-10-01,Reservation,172
True,2015-03-11,2015-11-07,8,0,2015-07-10,Reservation,241
True,2015-08-03,2015-11-07,10,1,,Reservation,96
True,2015-10-26,2015-11-08,2,0,2015-10-28,Reservation,13
True,2015-10-28,2015-11-08,2,1,,Reservation,11
True,2015-10-24,2015-11-08,2,0,2015-10-26,Reservation,15
True,2015-10-22,2015-11-08,7,1,,Reservation,17
True,2015-10-02,2015-11-08,7,1,,Reservation,37
True,2015-10-02,2015-11-08,7,1,,Reservation,37
True,2015-10-22,2015-11-08,7,1,,Reservation,17
True,2015-10-02,2015-11-08,7,1,,Reservation,37
True,2015-10-02,2015-11-08,7,1,,Reservation,37
True,2015-10-02,2015-11-08,7,0,2015-10-23,Reservation,37
True,2015-11-06,2015-11-09,1,1,,Reservation,3
True,2015-11-06,2015-11-09,1,1,,Reservation,3
True,2015-11-04,2015-11-09,1,1,,Reservation,5
True,2015-11-09,2015-11-09,1,0,2015-11-09,Walk-in,0
True,2015-11-09,2015-11-09,1,1,,Walk-in,0
True,2015-10-29,2015-11-09,3,1,,Reservation,11
True,2015-10-26,2015-11-09,4,1,,Reservation,14
True,2015-11-07,2015-11-09,4,1,,Reservation,2
True,2015-10-02,2015-11-09,6,1,,Reservation,38
True,2015-10-02,2015-11-09,6,1,,Reservation,38
True,2015-09-21,2015-11-09,4,1,,Reservation,49
True,2015-10-10,2015-11-09,7,1,,Reservation,30
True,2015-05-29,2015-11-09,7,1,,Reservation,164
True,2015-10-02,2015-11-10,5,0,2015-10-10,Reservation,39
True,2015-10-02,2015-11-10,5,0,2015-10-10,Reservation,39
True,2015-10-02,2015-11-10,5,0,2015-10-10,Reservation,39
True,2015-09-29,2015-11-10,5,0,2015-10-16,Reservation,42
True,2015-10-02,2015-11-10,5,0,2015-10-10,Reservation,39
True,2015-10-05,2015-11-10,5,1,,Reservation,36
True,2015-11-11,2015-11-11,1,1,,Walk-in,0
True,2015-10-02,2015-11-11,4,0,2015-10-10,Reservation,40
True,2015-10-02,2015-11-11,4,0,2015-10-10,Reservation,40
True,2015-10-10,2015-11-11,4,1,,Reservation,32
True,2015-10-02,2015-11-11,4,0,2015-10-10,Reservation,40
True,2015-10-02,2015-11-11,4,0,2015-11-11,Reservation,40
True,2015-10-02,2015-11-11,4,0,2015-10-10,Reservation,40
True,2015-09-16,2015-11-11,4,0,2015-09-22,Reservation,56
True,2015-09-12,2015-11-11,4,1,,Reservation,60
True,2015-05-29,2015-11-11,4,1,,Reservation,166
True,2015-10-02,2015-11-11,4,0,2015-10-10,Reservation,40
True,2015-10-05,2015-11-11,4,0,2015-11-05,Reservation,37
True,2015-09-12,2015-11-11,4,1,,Reservation,60
True,2015-09-11,2015-11-11,4,1,,Reservation,61
True,2015-10-02,2015-11-11,4,1,,Reservation,40
True,2015-10-02,2015-11-11,4,0,2015-10-10,Reservation,40
True,2015-10-02,2015-11-11,4,0,2015-10-10,Reservation,40
True,2015-10-02,2015-11-11,4,0,2015-10-10,Reservation,40
True,2015-09-16,2015-11-11,4,1,,Reservation,56
True,2015-10-10,2015-11-11,4,0,2015-10-22,Reservation,32
True,2015-10-10,2015-11-11,4,1,,Reservation,32
True,2015-05-29,2015-11-11,4,1,,Reservation,166
True,2015-10-02,2015-11-11,4,0,2015-10-10,Reservation,40
True,2015-10-02,2015-11-11,4,0,2015-10-10,Reservation,40
True,2015-10-02,2015-11-11,4,0,2015-10-10,Reservation,40
True,2015-09-16,2015-11-11,4,1,,Reservation,56
True,2015-09-16,2015-11-11,4,0,2015-09-22,Reservation,56
True,2015-09-12,2015-11-11,4,1,,Reservation,60
True,2015-10-05,2015-11-11,4,0,2015-11-05,Reservation,37
True,2015-07-31,2015-11-11,5,1,,Reservation,103
True,2015-10-10,2015-11-11,3,1,,Reservation,32
True,2015-09-17,2015-11-11,3,0,2015-10-22,Reservation,55
True,2015-10-02,2015-11-12,2,0,2015-10-10,Reservation,41
True,2015-10-02,2015-11-12,2,0,2015-10-10,Reservation,41
True,2015-10-10,2015-11-12,2,1,,Reservation,33
True,2015-10-02,2015-11-12,2,0,2015-10-10,Reservation,41
True,2015-10-02,2015-11-12,2,0,2015-10-10,Reservation,41
True,2015-10-02,2015-11-12,2,0,2015-10-10,Reservation,41
True,2015-10-02,2015-11-12,2,0,2015-10-10,Reservation,41
True,2015-10-02,2015-11-12,2,0,2015-10-10,Reservation,41
True,2015-10-10,2015-11-12,3,1,,Reservation,33
True,2015-09-03,2015-11-12,3,1,,Reservation,70
True,2015-10-10,2015-11-12,3,1,,Reservation,33
True,2015-10-22,2015-11-12,3,1,,Reservation,21
True,2015-10-10,2015-11-12,3,1,,Reservation,33
True,2015-10-22,2015-11-12,3,1,,Reservation,21
True,2015-10-10,2015-11-12,3,0,2015-11-09,Reservation,33
True,2015-10-10,2015-11-12,3,1,,Reservation,33
True,2015-10-02,2015-11-12,2,0,2015-10-10,Reservation,41
True,2015-10-02,2015-11-12,2,0,2015-10-10,Reservation,41
True,2015-10-02,2015-11-12,2,0,2015-10-10,Reservation,41
True,2015-11-09,2015-11-12,3,0,2015-11-12,Reservation,3
True,2015-10-10,2015-11-12,3,1,,Reservation,33
True,2015-10-22,2015-11-12,3,1,,Reservation,21
True,2015-10-10,2015-11-12,3,1,,Reservation,33
True,2015-10-02,2015-11-12,4,0,2015-11-09,Reservation,41
True,2015-10-02,2015-11-12,4,0,2015-10-23,Reservation,41
True,2015-10-10,2015-11-12,2,1,,Reservation,33
True,2015-10-02,2015-11-13,0,1,,Reservation,42
True,2015-10-02,2015-11-13,0,1,,Reservation,42
True,2015-11-11,2015-11-13,1,1,,Reservation,2
True,2015-10-01,2015-11-13,2,0,2015-11-05,Reservation,43
True,2015-09-30,2015-11-13,2,1,,Reservation,44
True,2015-07-16,2015-11-14,3,0,2015-11-05,Reservation,121
True,2015-09-23,2015-11-15,8,0,2015-09-23,Reservation,53
True,2015-07-13,2015-11-15,6,0,2015-10-26,Reservation,125
True,2015-09-03,2015-11-16,0,1,,Reservation,74
True,2015-09-03,2015-11-16,0,1,,Reservation,74
True,2015-11-16,2015-11-16,0,1,,Walk-in,0
True,2015-10-20,2015-11-16,3,0,2015-10-30,Reservation,27
True,2015-10-20,2015-11-16,3,0,2015-10-30,Reservation,27
True,2015-10-20,2015-11-16,3,0,2015-10-30,Reservation,27
True,2015-09-04,2015-11-16,4,0,2015-11-02,Reservation,73
True,2015-08-28,2015-11-16,4,0,2015-08-31,Reservation,80
True,2015-10-05,2015-11-16,10,0,2015-10-10,Reservation,42
True,2015-08-11,2015-11-16,21,0,2015-08-29,Reservation,97
True,2015-11-17,2015-11-17,0,1,,Walk-in,0
True,2015-10-20,2015-11-17,2,1,,Reservation,28
True,2015-10-02,2015-11-17,4,1,,Reservation,46
True,2015-07-06,2015-11-17,8,0,2015-10-08,Reservation,134
True,2015-11-02,2015-11-18,2,1,,Reservation,16
True,2015-05-09,2015-11-18,3,1,,Reservation,193
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-09-17,2015-11-18,6,0,2015-11-05,Reservation,62
True,2015-09-17,2015-11-18,6,1,,Reservation,62
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-09-17,2015-11-18,6,1,,Reservation,62
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-11-06,2015-11-18,6,1,,Reservation,12
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-09-17,2015-11-18,6,1,,Reservation,62
True,2015-09-17,2015-11-18,6,1,,Reservation,62
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-11-06,2015-11-18,6,0,2015-11-17,Reservation,12
True,2015-09-17,2015-11-18,6,1,,Reservation,62
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-08-05,2015-11-18,6,1,,Reservation,105
True,2015-06-08,2015-11-18,7,1,,Reservation,163
True,2015-10-31,2015-11-19,3,1,,Reservation,19
True,2015-10-19,2015-11-19,3,0,2015-11-16,Reservation,31
True,2015-07-21,2015-11-19,4,0,2015-10-08,Reservation,121
True,2015-10-15,2015-11-20,2,1,,Reservation,36
True,2015-10-15,2015-11-20,2,1,,Reservation,36
True,2015-10-15,2015-11-20,2,1,,Reservation,36
True,2015-10-15,2015-11-20,2,0,2015-11-14,Reservation,36
True,2015-07-21,2015-11-20,2,0,2015-10-08,Reservation,122
True,2015-07-21,2015-11-20,2,0,2015-10-08,Reservation,122
True,2015-10-15,2015-11-20,2,1,,Reservation,36
True,2015-10-15,2015-11-20,2,1,,Reservation,36
True,2015-10-15,2015-11-20,2,1,,Reservation,36
True,2015-10-12,2015-11-20,2,1,,Reservation,39
True,2015-07-21,2015-11-20,2,0,2015-10-08,Reservation,122
True,2015-07-21,2015-11-20,2,0,2015-10-08,Reservation,122
True,2015-10-15,2015-11-20,2,1,,Reservation,36
True,2015-10-15,2015-11-20,2,0,2015-11-14,Reservation,36
True,2015-10-15,2015-11-20,2,0,2015-11-14,Reservation,36
True,2015-03-30,2015-11-20,1,0,2015-09-02,Reservation,235
True,2015-07-21,2015-11-20,2,0,2015-10-08,Reservation,122
True,2015-07-21,2015-11-20,2,0,2015-10-08,Reservation,122
True,2015-10-15,2015-11-20,2,1,,Reservation,36
True,2015-10-15,2015-11-20,2,1,,Reservation,36
True,2015-10-15,2015-11-20,2,0,2015-11-14,Reservation,36
True,2015-11-12,2015-11-20,2,1,,Reservation,8
True,2015-10-15,2015-11-20,2,0,2015-11-17,Reservation,36
True,2015-10-15,2015-11-20,2,1,,Reservation,36
True,2015-10-15,2015-11-20,2,1,,Reservation,36
True,2015-07-21,2015-11-20,2,0,2015-10-08,Reservation,122
True,2015-07-21,2015-11-20,2,0,2015-10-08,Reservation,122
True,2015-07-21,2015-11-20,2,0,2015-10-08,Reservation,122
True,2015-09-08,2015-11-20,2,1,,Reservation,73
True,2015-10-15,2015-11-20,2,1,,Reservation,36
True,2015-10-15,2015-11-20,2,1,,Reservation,36
True,2015-10-15,2015-11-20,2,0,2015-11-14,Reservation,36
True,2015-10-15,2015-11-20,2,0,2015-11-14,Reservation,36
True,2015-07-21,2015-11-20,2,0,2015-10-08,Reservation,122
True,2015-10-15,2015-11-20,2,0,2015-11-17,Reservation,36
True,2015-10-15,2015-11-20,2,1,,Reservation,36
True,2015-10-15,2015-11-20,2,0,2015-11-14,Reservation,36
True,2015-07-20,2015-11-20,3,0,2015-10-13,Reservation,123
True,2015-10-15,2015-11-20,3,1,,Reservation,36
True,2015-07-14,2015-11-20,3,0,2015-09-17,Reservation,129
True,2015-10-28,2015-11-21,1,1,,Reservation,24
True,2015-10-28,2015-11-21,1,1,,Reservation,24
True,2015-10-28,2015-11-21,1,1,,Reservation,24
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-10-28,2015-11-21,1,1,,Reservation,24
True,2015-10-28,2015-11-21,1,1,,Reservation,24
True,2015-10-28,2015-11-21,1,1,,Reservation,24
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-10-28,2015-11-21,1,1,,Reservation,24
True,2015-10-28,2015-11-21,1,1,,Reservation,24
True,2015-10-08,2015-11-21,1,1,,Reservation,44
True,2015-10-08,2015-11-21,1,1,,Reservation,44
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-10-28,2015-11-21,1,1,,Reservation,24
True,2015-10-28,2015-11-21,1,1,,Reservation,24
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-11-06,2015-11-21,1,1,,Reservation,15
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-11-06,2015-11-21,1,1,,Reservation,15
True,2015-10-28,2015-11-21,1,1,,Reservation,24
True,2015-10-12,2015-11-21,1,1,,Reservation,40
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-09-04,2015-11-21,1,0,2015-11-21,Reservation,78
True,2015-09-04,2015-11-21,1,1,,Reservation,78
True,2015-10-28,2015-11-21,1,1,,Reservation,24
True,2015-10-28,2015-11-21,1,1,,Reservation,24
True,2015-11-07,2015-11-21,7,1,,Reservation,14
True,2015-11-23,2015-11-23,0,1,,Walk-in,0
True,2015-11-03,2015-11-23,3,0,2015-11-11,Reservation,20
True,2015-06-19,2015-11-23,4,1,,Reservation,157
True,2015-11-06,2015-11-23,4,0,2015-11-19,Reservation,17
True,2015-11-03,2015-11-24,1,1,,Reservation,21
True,2015-11-12,2015-11-24,5,1,,Reservation,12
True,2015-09-14,2015-11-25,4,1,,Reservation,72
True,2015-09-30,2015-11-26,3,1,,Reservation,57
True,2015-09-30,2015-11-26,3,1,,Reservation,57
True,2015-09-30,2015-11-26,3,1,,Reservation,57
True,2015-09-30,2015-11-26,3,1,,Reservation,57
True,2015-09-30,2015-11-26,3,1,,Reservation,57
True,2015-09-30,2015-11-26,3,1,,Reservation,57
True,2015-09-30,2015-11-26,3,1,,Reservation,57
True,2015-10-30,2015-11-27,2,1,,Reservation,28
True,2015-11-12,2015-11-27,2,1,,Reservation,15
True,2015-10-26,2015-11-27,2,0,2015-11-11,Reservation,32
True,2015-10-31,2015-11-28,0,1,,Reservation,28
True,2015-11-06,2015-11-28,1,1,,Reservation,22
True,2015-09-15,2015-11-28,1,0,2015-10-22,Reservation,74
True,2015-06-17,2015-11-28,3,0,2015-07-11,Reservation,164
True,2015-10-23,2015-11-28,6,1,,Reservation,36
True,2015-09-01,2015-11-28,6,0,2015-11-19,Reservation,88
True,2015-09-08,2015-11-29,6,0,2015-11-14,Reservation,82
True,2015-07-20,2015-11-30,2,0,2015-07-29,Reservation,133
True,2015-08-29,2015-11-30,6,0,2015-08-31,Reservation,93
True,2015-08-31,2015-11-30,10,0,2015-09-05,Reservation,91
True,2015-11-11,2015-12-01,0,1,,Reservation,20
True,2015-08-05,2015-12-01,5,1,,Reservation,118
True,2015-08-05,2015-12-01,7,1,,Reservation,118
True,2015-09-11,2015-12-02,0,1,,Reservation,82
True,2015-08-17,2015-12-03,7,1,,Reservation,108
True,2015-11-03,2015-12-03,14,1,,Reservation,30
True,2015-09-14,2015-12-04,2,0,2015-10-26,Reservation,81
True,2015-09-15,2015-12-04,2,0,2015-09-17,Reservation,80
True,2015-10-21,2015-12-04,4,0,2015-10-22,Reservation,44
True,2015-10-31,2015-12-04,4,0,2015-11-12,Reservation,34
True,2015-11-12,2015-12-04,4,1,,Reservation,22
True,2015-10-31,2015-12-04,4,0,2015-11-12,Reservation,34
True,2015-07-27,2015-12-04,8,1,,Reservation,130
True,2015-10-22,2015-12-05,0,1,,Reservation,44
True,2015-09-30,2015-12-05,2,1,,Reservation,66
True,2015-09-30,2015-12-05,2,1,,Reservation,66
True,2015-09-30,2015-12-05,2,1,,Reservation,66
True,2015-09-30,2015-12-05,2,0,2015-12-02,Reservation,66
True,2015-09-30,2015-12-05,2,0,2015-12-02,Reservation,66
True,2015-09-30,2015-12-05,2,0,2015-12-03,Reservation,66
True,2015-09-30,2015-12-05,2,0,2015-12-02,Reservation,66
True,2015-09-30,2015-12-05,2,0,2015-12-02,Reservation,66
True,2015-09-30,2015-12-05,2,0,2015-12-02,Reservation,66
True,2015-09-30,2015-12-05,2,1,,Reservation,66
True,2015-09-30,2015-12-05,2,1,,Reservation,66
True,2015-11-09,2015-12-05,2,1,,Reservation,26
True,2015-09-30,2015-12-05,2,1,,Reservation,66
True,2015-09-30,2015-12-05,2,1,,Reservation,66
True,2015-09-30,2015-12-05,2,1,,Reservation,66
True,2015-09-30,2015-12-05,2,1,,Reservation,66
True,2015-09-30,2015-12-05,2,0,2015-12-02,Reservation,66
True,2015-09-30,2015-12-05,2,1,,Reservation,66
True,2015-09-30,2015-12-05,2,1,,Reservation,66
True,2015-09-30,2015-12-05,2,0,2015-12-02,Reservation,66
True,2015-09-30,2015-12-05,2,0,2015-12-02,Reservation,66
True,2015-09-30,2015-12-05,2,0,2015-12-02,Reservation,66
True,2015-09-30,2015-12-05,2,0,2015-12-02,Reservation,66
True,2015-09-30,2015-12-05,2,0,2015-12-04,Reservation,66
True,2015-09-30,2015-12-05,2,1,,Reservation,66
True,2015-09-30,2015-12-05,2,0,2015-12-02,Reservation,66
True,2015-09-30,2015-12-05,2,1,,Reservation,66
True,2015-09-30,2015-12-05,2,1,,Reservation,66
True,2015-09-30,2015-12-05,2,1,,Reservation,66
True,2015-09-30,2015-12-05,2,1,,Reservation,66
True,2015-09-30,2015-12-05,2,0,2015-12-02,Reservation,66
True,2015-10-07,2015-12-05,3,1,,Reservation,59
True,2015-10-07,2015-12-05,3,1,,Reservation,59
True,2015-11-12,2015-12-05,3,0,2015-11-24,Reservation,23
True,2015-07-09,2015-12-05,3,0,2015-11-19,Reservation,149
True,2015-07-09,2015-12-05,3,0,2015-11-19,Reservation,149
True,2015-07-09,2015-12-05,3,0,2015-11-19,Reservation,149
True,2015-07-09,2015-12-05,3,0,2015-11-19,Reservation,149
True,2015-10-22,2015-12-05,3,0,2015-11-30,Reservation,44
True,2015-10-22,2015-12-05,3,0,2015-11-30,Reservation,44
True,2015-10-21,2015-12-05,3,0,2015-11-24,Reservation,45
True,2015-10-21,2015-12-05,3,0,2015-11-24,Reservation,45
True,2015-10-12,2015-12-05,3,0,2015-11-18,Reservation,54
True,2015-10-07,2015-12-05,3,1,,Reservation,59
True,2015-10-06,2015-12-05,3,0,2015-11-10,Reservation,60
True,2015-07-09,2015-12-05,3,0,2015-11-19,Reservation,149
True,2015-07-09,2015-12-05,3,0,2015-11-19,Reservation,149
True,2015-07-09,2015-12-05,3,0,2015-11-19,Reservation,149
True,2015-10-22,2015-12-05,3,0,2015-11-30,Reservation,44
True,2015-10-22,2015-12-05,3,0,2015-11-30,Reservation,44
True,2015-10-22,2015-12-05,3,0,2015-11-30,Reservation,44
True,2015-10-21,2015-12-05,3,1,,Reservation,45
True,2015-10-21,2015-12-05,3,0,2015-11-24,Reservation,45
True,2015-10-21,2015-12-05,3,0,2015-11-24,Reservation,45
True,2015-10-22,2015-12-05,3,0,2015-11-30,Reservation,44
True,2015-10-22,2015-12-05,3,0,2015-11-30,Reservation,44
True,2015-10-22,2015-12-05,3,0,2015-11-30,Reservation,44
True,2015-10-21,2015-12-05,3,1,,Reservation,45
True,2015-10-21,2015-12-05,3,1,,Reservation,45
True,2015-10-21,2015-12-05,3,1,,Reservation,45
True,2015-10-21,2015-12-05,3,0,2015-11-24,Reservation,45
True,2015-10-21,2015-12-05,3,0,2015-11-24,Reservation,45
True,2015-10-12,2015-12-05,3,1,,Reservation,54
True,2015-07-09,2015-12-05,3,0,2015-11-19,Reservation,149
True,2015-07-09,2015-12-05,3,0,2015-11-19,Reservation,149
True,2015-07-09,2015-12-05,3,0,2015-11-19,Reservation,149
True,2015-10-20,2015-12-05,3,1,,Reservation,46
True,2015-10-22,2015-12-05,3,0,2015-11-30,Reservation,44
True,2015-10-22,2015-12-05,3,0,2015-11-30,Reservation,44
True,2015-10-21,2015-12-05,3,1,,Reservation,45
